# freq_THz  G_total  G_Al  G_N
# MD-derived velocity power spectrum. Common normalization: integral(G_total) = 3*primitive_atoms.
# mass_weighted=True; primitive_atoms=2; block_duration_ps=4.09600000; df_THz=0.24414062; total_equals_sum_of_partials=True
8.1542968750e+01 1.3878131342e-08 4.6740808983e-09 9.2040504433e-09
8.1787109375e+01 1.2982963152e-08 4.3713040168e-09 8.6116591354e-09
8.2031250000e+01 1.2169079984e-08 4.1019035166e-09 8.0671764670e-09
8.2275390625e+01 1.1424675629e-08 3.8679014174e-09 7.5567742114e-09
8.2519531250e+01 1.0874945193e-08 3.6970698261e-09 7.1778753669e-09
8.2763671875e+01 1.0398048021e-08 3.5423865416e-09 6.8556614793e-09
8.3007812500e+01 9.9196724726e-09 3.3937402668e-09 6.5259322058e-09
8.3251953125e+01 9.4721087754e-09 3.2567974581e-09 6.2153113173e-09
8.3496093750e+01 9.0489633060e-09 3.1342708656e-09 5.9146924404e-09
8.3740234375e+01 8.5761156765e-09 2.9834948525e-09 5.5926208240e-09
8.3984375000e+01 8.0624546682e-09 2.8242625734e-09 5.2381920948e-09
8.4228515625e+01 7.6055489723e-09 2.6947373631e-09 4.9108116092e-09
8.4472656250e+01 7.1963913415e-09 2.5723571801e-09 4.6240341614e-09
8.4716796875e+01 6.8101181970e-09 2.4654569793e-09 4.3446612177e-09
8.4960937500e+01 6.4810739585e-09 2.3609485561e-09 4.1201254024e-09
8.5205078125e+01 6.2146309372e-09 2.2761288003e-09 3.9385021369e-09
8.5449218750e+01 6.0420621049e-09 2.2246753851e-09 3.8173867199e-09
8.5693359375e+01 5.9295817380e-09 2.1771402257e-09 3.7524415123e-09
8.5937500000e+01 5.7691576550e-09 2.1320999196e-09 3.6370577354e-09
8.6181640625e+01 5.6351329580e-09 2.0943276016e-09 3.5408053564e-09
8.6425781250e+01 5.5783396946e-09 2.0784617303e-09 3.4998779643e-09
8.6669921875e+01 5.5221351346e-09 2.0553948548e-09 3.4667402798e-09
8.6914062500e+01 5.4208159043e-09 2.0239937437e-09 3.3968221606e-09
8.7158203125e+01 5.3186490482e-09 1.9987222601e-09 3.3199267881e-09
8.7402343750e+01 5.1819221366e-09 1.9485606742e-09 3.2333614624e-09
8.7646484375e+01 5.0292453739e-09 1.8916760234e-09 3.1375693505e-09
8.7890625000e+01 4.9046309471e-09 1.8448079826e-09 3.0598229645e-09
8.8134765625e+01 4.7263018070e-09 1.7779411888e-09 2.9483606182e-09
8.8378906250e+01 4.5476641751e-09 1.7146305130e-09 2.8330336621e-09
8.8623046875e+01 4.3755991557e-09 1.6466434570e-09 2.7289556987e-09
8.8867187500e+01 4.2237766370e-09 1.5856036075e-09 2.6381730294e-09
8.9111328125e+01 4.0737599724e-09 1.5257670322e-09 2.5479929402e-09
8.9355468750e+01 3.9161253103e-09 1.4677659416e-09 2.4483593687e-09
8.9599609375e+01 3.8015824652e-09 1.4171787709e-09 2.3844036943e-09
8.9843750000e+01 3.6789213205e-09 1.3706059737e-09 2.3083153468e-09
9.0087890625e+01 3.5671932769e-09 1.3312618563e-09 2.2359314206e-09
9.0332031250e+01 3.4778102858e-09 1.2876974289e-09 2.1901128569e-09
9.0576171875e+01 3.3459191923e-09 1.2410258377e-09 2.1048933546e-09
9.0820312500e+01 3.1935167860e-09 1.1865139936e-09 2.0070027924e-09
9.1064453125e+01 3.0188672837e-09 1.1236966705e-09 1.8951706132e-09
9.1308593750e+01 2.8533198142e-09 1.0582502635e-09 1.7950695507e-09
9.1552734375e+01 2.6691314258e-09 9.9421518919e-10 1.6749162367e-09
9.1796875000e+01 2.4772102608e-09 9.2637926127e-10 1.5508309995e-09
9.2041015625e+01 2.2868981461e-09 8.5737682975e-10 1.4295213164e-09
9.2285156250e+01 2.0914842630e-09 7.9044133483e-10 1.3010429282e-09
9.2529296875e+01 1.9210791826e-09 7.2688819624e-10 1.1941909864e-09
9.2773437500e+01 1.7766377227e-09 6.7609714265e-10 1.1005405801e-09
9.3017578125e+01 1.6504376986e-09 6.3143431551e-10 1.0190033831e-09
9.3261718750e+01 1.5452512968e-09 5.9542877569e-10 9.4982252107e-10
9.3505859375e+01 1.4607369035e-09 5.6387115650e-10 8.9686574698e-10
9.3750000000e+01 1.3959434417e-09 5.4004664819e-10 8.5589679351e-10
9.3994140625e+01 1.3336268157e-09 5.2039370483e-10 8.1323311092e-10
9.4238281250e+01 1.2788853929e-09 5.0423028268e-10 7.7465511021e-10
9.4482421875e+01 1.1954895052e-09 4.7217233577e-10 7.2331716940e-10
9.4726562500e+01 1.0932807490e-09 4.3073657559e-10 6.6254417345e-10
9.4970703125e+01 9.7341029056e-10 3.8305720618e-10 5.9035308438e-10
9.5214843750e+01 8.4924884889e-10 3.3137076667e-10 5.1787808222e-10
9.5458984375e+01 7.3849613446e-10 2.8169080453e-10 4.5680532993e-10
9.5703125000e+01 6.5334982094e-10 2.4314135541e-10 4.1020846553e-10
9.5947265625e+01 5.9610191455e-10 2.1730346024e-10 3.7879845431e-10
9.6191406250e+01 5.6722952974e-10 2.0199501471e-10 3.6523451503e-10
9.6435546875e+01 5.6048447056e-10 1.9660364515e-10 3.6388082541e-10
9.6679687500e+01 5.6727100754e-10 1.9605079519e-10 3.7122021235e-10
9.6923828125e+01 5.8507240096e-10 1.9987126649e-10 3.8520113448e-10
9.7167968750e+01 6.0689424404e-10 2.0466483404e-10 4.0222941000e-10
9.7412109375e+01 6.3183499847e-10 2.1109134158e-10 4.2074365688e-10
9.7656250000e+01 6.6053637976e-10 2.1844222993e-10 4.4209414984e-10
9.7900390625e+01 6.9461442584e-10 2.2748458127e-10 4.6712984457e-10
9.8144531250e+01 7.2646599525e-10 2.3552080967e-10 4.9094518558e-10
9.8388671875e+01 7.5383440153e-10 2.4208243507e-10 5.1175196646e-10
9.8632812500e+01 7.7318263604e-10 2.4639132050e-10 5.2679131554e-10
9.8876953125e+01 7.8138638494e-10 2.4672320600e-10 5.3466317894e-10
9.9121093750e+01 7.8643339245e-10 2.4567268941e-10 5.4076070304e-10
9.9365234375e+01 7.8393693848e-10 2.4418158443e-10 5.3975535404e-10
9.9609375000e+01 7.7569894997e-10 2.3957659014e-10 5.3612235984e-10
9.9853515625e+01 7.6599709968e-10 2.3425711383e-10 5.3173998585e-10
1.0009765625e+02 7.5672231409e-10 2.2987267955e-10 5.2684963454e-10
1.0034179688e+02 7.4501941917e-10 2.2352920657e-10 5.2149021260e-10
1.0058593750e+02 7.3542353667e-10 2.1865184859e-10 5.1677168808e-10
1.0083007812e+02 7.3320835867e-10 2.1617934168e-10 5.1702901699e-10
1.0107421875e+02 7.4439282802e-10 2.1778488242e-10 5.2660794560e-10
1.0131835938e+02 7.5408246796e-10 2.1877665102e-10 5.3530581694e-10
1.0156250000e+02 7.5300699210e-10 2.1580256733e-10 5.3720442478e-10
1.0180664062e+02 7.4334668470e-10 2.1164008096e-10 5.3170660373e-10
1.0205078125e+02 7.2577731736e-10 2.0678531466e-10 5.1899200270e-10
1.0229492188e+02 6.9825535466e-10 1.9948395647e-10 4.9877139819e-10
1.0253906250e+02 6.6383492224e-10 1.8996803667e-10 4.7386688557e-10
1.0278320312e+02 6.2092638789e-10 1.7943083766e-10 4.4149555023e-10
1.0302734375e+02 5.6445720549e-10 1.6547865840e-10 3.9897854708e-10
1.0327148438e+02 5.0901137012e-10 1.5119787439e-10 3.5781349573e-10
1.0351562500e+02 4.6480819387e-10 1.3955936505e-10 3.2524882882e-10
1.0375976562e+02 4.2535774642e-10 1.2954733519e-10 2.9581041123e-10
1.0400390625e+02 3.9187468538e-10 1.2069622108e-10 2.7117846430e-10
1.0424804688e+02 3.6616075623e-10 1.1391749336e-10 2.5224326286e-10
1.0449218750e+02 3.4629614221e-10 1.0885974228e-10 2.3743639993e-10
1.0473632812e+02 3.3400468819e-10 1.0616498796e-10 2.2783970023e-10
1.0498046875e+02 3.2658060284e-10 1.0480165823e-10 2.2177894460e-10
1.0522460938e+02 3.2030246935e-10 1.0373178323e-10 2.1657068612e-10
1.0546875000e+02 3.0700671713e-10 1.0001625785e-10 2.0699045929e-10
1.0571289062e+02 2.7610691231e-10 9.0027361083e-11 1.8607955123e-10
1.0595703125e+02 2.3194601911e-10 7.5867840914e-11 1.5607817820e-10
1.0620117188e+02 1.8129361747e-10 5.9670773889e-11 1.2162284359e-10
1.0644531250e+02 1.3566586884e-10 4.4839588173e-11 9.0826280671e-11
1.0668945312e+02 1.0124838900e-10 3.3611388359e-11 6.7637000645e-11
1.0693359375e+02 7.9550291883e-11 2.6440910639e-11 5.3109381244e-11
1.0717773438e+02 6.6989556229e-11 2.2216857972e-11 4.4772698257e-11
1.0742187500e+02 5.9036985118e-11 1.9565475558e-11 3.9471509560e-11
1.0766601562e+02 5.3925882922e-11 1.7896000382e-11 3.6029882540e-11
1.0791015625e+02 5.0092129094e-11 1.6577703729e-11 3.3514425365e-11
1.0815429688e+02 4.6990430548e-11 1.5560941439e-11 3.1429489108e-11
1.0839843750e+02 4.4199567657e-11 1.4685823377e-11 2.9513744280e-11
1.0864257812e+02 4.1800597133e-11 1.3844180244e-11 2.7956416889e-11
1.0888671875e+02 3.9723788324e-11 1.3097226505e-11 2.6626561818e-11
1.0913085938e+02 3.7971984430e-11 1.2537505981e-11 2.5434478448e-11
1.0937500000e+02 3.6645783003e-11 1.2057416994e-11 2.4588366009e-11
1.0961914062e+02 3.5196370739e-11 1.1528953649e-11 2.3667417089e-11
1.0986328125e+02 3.3894443851e-11 1.1071203295e-11 2.2823240556e-11
1.1010742188e+02 3.2462839082e-11 1.0591929557e-11 2.1870909525e-11
1.1035156250e+02 3.1024439800e-11 1.0076012269e-11 2.0948427532e-11
1.1059570312e+02 2.9701246564e-11 9.6046306358e-12 2.0096615928e-11
1.1083984375e+02 2.8677013461e-11 9.2588720981e-12 1.9418141362e-11
1.1108398438e+02 2.7611909416e-11 8.8712702751e-12 1.8740639141e-11
1.1132812500e+02 2.6557572969e-11 8.4694719123e-12 1.8088101057e-11
1.1157226562e+02 2.5783772541e-11 8.1853901993e-12 1.7598382342e-11
1.1181640625e+02 2.5030767646e-11 7.9214647078e-12 1.7109302939e-11
1.1206054688e+02 2.4386405768e-11 7.6712357679e-12 1.6715170000e-11
1.1230468750e+02 2.3874512326e-11 7.4808410593e-12 1.6393671267e-11
1.1254882812e+02 2.3360879981e-11 7.2984687101e-12 1.6062411271e-11
1.1279296875e+02 2.2882146316e-11 7.1725737665e-12 1.5709572550e-11
1.1303710938e+02 2.2405168994e-11 7.0114580690e-12 1.5393710925e-11
1.1328125000e+02 2.1909553745e-11 6.8624631143e-12 1.5047090631e-11
1.1352539062e+02 2.1472850061e-11 6.6987420801e-12 1.4774107981e-11
1.1376953125e+02 2.0902911523e-11 6.4928097693e-12 1.4410101753e-11
1.1401367188e+02 2.0259439980e-11 6.3122641345e-12 1.3947175845e-11
1.1425781250e+02 1.9667327325e-11 6.1221886917e-12 1.3545138634e-11
1.1450195312e+02 1.9040538935e-11 5.9209881063e-12 1.3119550828e-11
1.1474609375e+02 1.8273631192e-11 5.7091919502e-12 1.2564439242e-11
1.1499023438e+02 1.7688540700e-11 5.5507926001e-12 1.2137748100e-11
1.1523437500e+02 1.7016560122e-11 5.3530369552e-12 1.1663523167e-11
1.1547851562e+02 1.6410075386e-11 5.1497747705e-12 1.1260300615e-11
1.1572265625e+02 1.5843868203e-11 4.9792861856e-12 1.0864582018e-11
1.1596679688e+02 1.5335623603e-11 4.8238284783e-12 1.0511795125e-11
1.1621093750e+02 1.4774463581e-11 4.6812496705e-12 1.0093213911e-11
1.1645507812e+02 1.4215225411e-11 4.5081975512e-12 9.7070278599e-12
1.1669921875e+02 1.3675252881e-11 4.3512833795e-12 9.3239695011e-12
1.1694335938e+02 1.3093036649e-11 4.1785427094e-12 8.9144939400e-12
1.1718750000e+02 1.2487416076e-11 4.0063072922e-12 8.4811087842e-12
1.1743164062e+02 1.1877818589e-11 3.8311886720e-12 8.0466299168e-12
1.1767578125e+02 1.1131354124e-11 3.6052738663e-12 7.5260802579e-12
1.1791992188e+02 1.0416853389e-11 3.3816111748e-12 7.0352422142e-12
1.1816406250e+02 9.7247232694e-12 3.1685848765e-12 6.5561383929e-12
1.1840820312e+02 9.0775623939e-12 2.9671142448e-12 6.1104481491e-12
1.1865234375e+02 8.4533188923e-12 2.7770497107e-12 5.6762691817e-12
1.1889648438e+02 7.8340688218e-12 2.5801794270e-12 5.2538893949e-12
1.1914062500e+02 7.2361817026e-12 2.3857397107e-12 4.8504419919e-12
1.1938476562e+02 6.7450019421e-12 2.2212067549e-12 4.5237951871e-12
1.1962890625e+02 6.3228045292e-12 2.0830534899e-12 4.2397510393e-12
1.1987304688e+02 5.9614700721e-12 1.9610990743e-12 4.0003709978e-12
1.2011718750e+02 5.6252056561e-12 1.8535599685e-12 3.7716456876e-12
1.2036132812e+02 5.3093144458e-12 1.7437514167e-12 3.5655630291e-12
1.2060546875e+02 5.0071637603e-12 1.6389805760e-12 3.3681831843e-12
1.2084960938e+02 4.6766233261e-12 1.5263780729e-12 3.1502452533e-12
1.2109375000e+02 4.3214944756e-12 1.4068867368e-12 2.9146077387e-12
1.2133789062e+02 3.9647211066e-12 1.2876028534e-12 2.6771182532e-12
1.2158203125e+02 3.6464480853e-12 1.1777445509e-12 2.4687035344e-12
1.2182617188e+02 3.3770717306e-12 1.0835387209e-12 2.2935330097e-12
1.2207031250e+02 3.1366938660e-12 9.9782886862e-13 2.1388649974e-12
1.2231445312e+02 2.9423967332e-12 9.2721798026e-13 2.0151787529e-12
1.2255859375e+02 2.8044391962e-12 8.8059330517e-13 1.9238458911e-12
1.2280273438e+02 2.7136377319e-12 8.4594297655e-13 1.8676947553e-12
1.2304687500e+02 2.6655738510e-12 8.2653733997e-13 1.8390365110e-12
1.2329101562e+02 2.6538241982e-12 8.2059695160e-13 1.8332272466e-12
1.2353515625e+02 2.6487682718e-12 8.1654739479e-13 1.8322208770e-12
1.2377929688e+02 2.6428618474e-12 8.1062464461e-13 1.8322372028e-12
1.2402343750e+02 2.6462247314e-12 8.0878708934e-13 1.8374376421e-12
1.2426757812e+02 2.6581222213e-12 8.1103355856e-13 1.8470886627e-12
1.2451171875e+02 2.6804795803e-12 8.1855018892e-13 1.8619293914e-12
1.2475585938e+02 2.7034520182e-12 8.2689018817e-13 1.8765618300e-12
1.2500000000e+02 2.7005698538e-12 8.2439941614e-13 1.8761704377e-12
1.2524414062e+02 2.6765559538e-12 8.1648047991e-13 1.8600754739e-12
1.2548828125e+02 2.6524408240e-12 8.1094535484e-13 1.8414954691e-12
1.2573242188e+02 2.6099773564e-12 8.0051527587e-13 1.8094620805e-12
1.2597656250e+02 2.5534614988e-12 7.8878964006e-13 1.7646718588e-12
1.2622070312e+02 2.5103199311e-12 7.7833393170e-13 1.7319859994e-12
1.2646484375e+02 2.4743439644e-12 7.7053420250e-13 1.7038097619e-12
1.2670898438e+02 2.4275659412e-12 7.6004398158e-13 1.6675219596e-12
1.2695312500e+02 2.3827650255e-12 7.4703579501e-13 1.6357292305e-12
1.2719726562e+02 2.3401808273e-12 7.4008249233e-13 1.6000983350e-12
1.2744140625e+02 2.3000218246e-12 7.3243297359e-13 1.5675888510e-12
1.2768554688e+02 2.2683663102e-12 7.2566115315e-13 1.5427051571e-12
1.2792968750e+02 2.2237822470e-12 7.1548925597e-13 1.5082929910e-12
1.2817382812e+02 2.1553419201e-12 6.9820575357e-13 1.4571361665e-12
1.2841796875e+02 2.0736068242e-12 6.7285240284e-13 1.4007544214e-12
1.2866210938e+02 1.9817846433e-12 6.4547961782e-13 1.3363050254e-12
1.2890625000e+02 1.8871768990e-12 6.1465491229e-13 1.2725219867e-12
1.2915039062e+02 1.7665384900e-12 5.7477881000e-13 1.1917596800e-12
1.2939453125e+02 1.6331326730e-12 5.3327405903e-13 1.0998586140e-12
1.2963867188e+02 1.5072368384e-12 4.9353380023e-13 1.0137030382e-12
1.2988281250e+02 1.3982225642e-12 4.5786762676e-13 9.4035493740e-13
1.3012695312e+02 1.2950491606e-12 4.2498534621e-13 8.7006381444e-13
1.3037109375e+02 1.2053642794e-12 3.9799258567e-13 8.0737169374e-13
1.3061523438e+02 1.1266241626e-12 3.7405552241e-13 7.5256864018e-13
1.3085937500e+02 1.0604149468e-12 3.5136280706e-13 7.0905213969e-13
1.3110351562e+02 1.0012130966e-12 3.3200348179e-13 6.6920961482e-13
1.3134765625e+02 9.5079529533e-13 3.1595524012e-13 6.3484005520e-13
1.3159179688e+02 8.8797103182e-13 2.9569188117e-13 5.9227915064e-13
1.3183593750e+02 8.1638874604e-13 2.7278456170e-13 5.4360418434e-13
1.3208007812e+02 7.3069678735e-13 2.4328376343e-13 4.8741302392e-13
1.3232421875e+02 6.3660244897e-13 2.1084800792e-13 4.2575444105e-13
1.3256835938e+02 5.4623326111e-13 1.7999454986e-13 3.6623871124e-13
1.3281250000e+02 4.6600060030e-13 1.5360457194e-13 3.1239602835e-13
1.3305664062e+02 4.0079744424e-13 1.3211381129e-13 2.6868363295e-13
1.3330078125e+02 3.5016059057e-13 1.1557761724e-13 2.3458297333e-13
1.3354492188e+02 3.1319889818e-13 1.0354394528e-13 2.0965495290e-13
1.3378906250e+02 2.8583536865e-13 9.4612761020e-14 1.9122260763e-13
1.3403320312e+02 2.6458178614e-13 8.7453796708e-14 1.7712798943e-13
1.3427734375e+02 2.4873392219e-13 8.2035871952e-14 1.6669805024e-13
1.3452148438e+02 2.3405237159e-13 7.7168552678e-14 1.5688381891e-13
1.3476562500e+02 2.2128813126e-13 7.2859171801e-14 1.4842895946e-13
1.3500976562e+02 2.1058359616e-13 6.9223650648e-14 1.4135994551e-13
1.3525390625e+02 1.9990477147e-13 6.5821848524e-14 1.3408292294e-13
1.3549804688e+02 1.9182120492e-13 6.3238767587e-14 1.2858243734e-13
1.3574218750e+02 1.8455286891e-13 6.0810140472e-14 1.2374272844e-13
1.3598632812e+02 1.7747723295e-13 5.8304884131e-14 1.1917234882e-13
1.3623046875e+02 1.7111346432e-13 5.6087180363e-14 1.1502628396e-13
1.3647460938e+02 1.6389054405e-13 5.3788753224e-14 1.1010179083e-13
1.3671875000e+02 1.5748176462e-13 5.1633029559e-14 1.0584873506e-13
1.3696289062e+02 1.5196086834e-13 4.9802387824e-14 1.0215848051e-13
1.3720703125e+02 1.4725992667e-13 4.8399597419e-14 9.8860329254e-14
1.3745117188e+02 1.4232496046e-13 4.6874603009e-14 9.5450357455e-14
1.3769531250e+02 1.3729294508e-13 4.5185954239e-14 9.2106990842e-14
1.3793945312e+02 1.3296439621e-13 4.3959839739e-14 8.9004556469e-14
1.3818359375e+02 1.2982700715e-13 4.2866617889e-14 8.6960389259e-14
1.3842773438e+02 1.2628640490e-13 4.1618898580e-14 8.4667506318e-14
1.3867187500e+02 1.2262220937e-13 4.0539481558e-14 8.2082727808e-14
1.3891601562e+02 1.1994579359e-13 3.9697738411e-14 8.0248055180e-14
1.3916015625e+02 1.1687072390e-13 3.8642397790e-14 7.8228326113e-14
1.3940429688e+02 1.1330118081e-13 3.7490685825e-14 7.5810494981e-14
1.3964843750e+02 1.1015447810e-13 3.6554486369e-14 7.3599991731e-14
1.3989257812e+02 1.0793161237e-13 3.5990792855e-14 7.1940819512e-14
1.4013671875e+02 1.0531108598e-13 3.5218071336e-14 7.0093014641e-14
1.4038085938e+02 1.0210914036e-13 3.4213687473e-14 6.7895452886e-14
1.4062500000e+02 9.8250880703e-14 3.3025793356e-14 6.5225087346e-14
1.4086914062e+02 9.3970474132e-14 3.1539066285e-14 6.2431407847e-14
1.4111328125e+02 9.0830866886e-14 3.0445487282e-14 6.0385379603e-14
1.4135742188e+02 8.7503312529e-14 2.9391203121e-14 5.8112109408e-14
1.4160156250e+02 8.4019130933e-14 2.8335437774e-14 5.5683693159e-14
1.4184570312e+02 8.0939133961e-14 2.7352642574e-14 5.3586491386e-14
1.4208984375e+02 7.8201433110e-14 2.6498439875e-14 5.1702993235e-14
1.4233398438e+02 7.5428304751e-14 2.5605859095e-14 4.9822445656e-14
1.4257812500e+02 7.2543269795e-14 2.4708768990e-14 4.7834500805e-14
1.4282226562e+02 6.9534359263e-14 2.3560433431e-14 4.5973925831e-14
1.4306640625e+02 6.6324428217e-14 2.2459756093e-14 4.3864672123e-14
1.4331054688e+02 6.3214933988e-14 2.1530050090e-14 4.1684883898e-14
1.4355468750e+02 6.0134380416e-14 2.0493362850e-14 3.9641017566e-14
1.4379882812e+02 5.7230762459e-14 1.9538010831e-14 3.7692751627e-14
1.4404296875e+02 5.4458163550e-14 1.8655869134e-14 3.5802294415e-14
1.4428710938e+02 5.1813576488e-14 1.7731509122e-14 3.4082067366e-14
1.4453125000e+02 4.9074032440e-14 1.6842243973e-14 3.2231788467e-14
1.4477539062e+02 4.6702332933e-14 1.6038758458e-14 3.0663574475e-14
1.4501953125e+02 4.4421293045e-14 1.5241749148e-14 2.9179543897e-14
1.4526367188e+02 4.1989474503e-14 1.4469568780e-14 2.7519905722e-14
1.4550781250e+02 3.9588419119e-14 1.3742779668e-14 2.5845639450e-14
1.4575195312e+02 3.7589941750e-14 1.3126261006e-14 2.4463680744e-14
1.4599609375e+02 3.5908990186e-14 1.2559515557e-14 2.3349474628e-14
1.4624023438e+02 3.4461193254e-14 1.2030996750e-14 2.2430196504e-14
1.4648437500e+02 3.3111573477e-14 1.1592838027e-14 2.1518735450e-14
1.4672851562e+02 3.1719949774e-14 1.1112708258e-14 2.0607241516e-14
1.4697265625e+02 3.0542565164e-14 1.0718943849e-14 1.9823621315e-14
1.4721679688e+02 2.9505680778e-14 1.0375705052e-14 1.9129975725e-14
1.4746093750e+02 2.8467787023e-14 1.0060525522e-14 1.8407261501e-14
1.4770507812e+02 2.7439200270e-14 9.7143110766e-15 1.7724889193e-14
1.4794921875e+02 2.6612625318e-14 9.4539158888e-15 1.7158709429e-14
1.4819335938e+02 2.5835864925e-14 9.2101920556e-15 1.6625672869e-14
1.4843750000e+02 2.5141827524e-14 8.9857994361e-15 1.6156028088e-14
1.4868164062e+02 2.4513388303e-14 8.7687544483e-15 1.5744633854e-14
1.4892578125e+02 2.3962026761e-14 8.5807895829e-15 1.5381237178e-14
1.4916992188e+02 2.3509550556e-14 8.4362755257e-15 1.5073275030e-14
1.4941406250e+02 2.3130507370e-14 8.3439826938e-15 1.4786524676e-14
1.4965820312e+02 2.2760969215e-14 8.2213304240e-15 1.4539638791e-14
1.4990234375e+02 2.2559652012e-14 8.1414111273e-15 1.4418240885e-14
1.5014648438e+02 2.2390895053e-14 8.1154525622e-15 1.4275442491e-14
1.5039062500e+02 2.2127637712e-14 8.0557705869e-15 1.4071867125e-14
1.5063476562e+02 2.1961426822e-14 8.0151061396e-15 1.3946320683e-14
1.5087890625e+02 2.1874179493e-14 7.9847790978e-15 1.3889400395e-14
1.5112304688e+02 2.1717123256e-14 7.9112713799e-15 1.3805851876e-14
1.5136718750e+02 2.1506897970e-14 7.8464464400e-15 1.3660451530e-14
1.5161132812e+02 2.1251542228e-14 7.7851754125e-15 1.3466366815e-14
1.5185546875e+02 2.0929552496e-14 7.6812308389e-15 1.3248321657e-14
1.5209960938e+02 2.0576691927e-14 7.5705238085e-15 1.3006168119e-14
1.5234375000e+02 2.0318186076e-14 7.4994605574e-15 1.2818725519e-14
1.5258789062e+02 2.0077854295e-14 7.4215150824e-15 1.2656339212e-14
1.5283203125e+02 1.9784516669e-14 7.3289632214e-15 1.2455553447e-14
1.5307617188e+02 1.9558701947e-14 7.2381187325e-15 1.2320583215e-14
1.5332031250e+02 1.9219244465e-14 7.1298291623e-15 1.2089415303e-14
1.5356445312e+02 1.8897136993e-14 7.0285473890e-15 1.1868589604e-14
1.5380859375e+02 1.8606491674e-14 6.9188584265e-15 1.1687633248e-14
1.5405273438e+02 1.8384706005e-14 6.8400893557e-15 1.1544616650e-14
1.5429687500e+02 1.8102377432e-14 6.7421752791e-15 1.1360202153e-14
1.5454101562e+02 1.7748343848e-14 6.6227685377e-15 1.1125575310e-14
1.5478515625e+02 1.7446278089e-14 6.5102396074e-15 1.0936038482e-14
1.5502929688e+02 1.7163925447e-14 6.4106831291e-15 1.0753242318e-14
1.5527343750e+02 1.6737601211e-14 6.2881491909e-15 1.0449452021e-14
1.5551757812e+02 1.6421690356e-14 6.1810189160e-15 1.0240671440e-14
1.5576171875e+02 1.6076080926e-14 6.0633825264e-15 1.0012698399e-14
1.5600585938e+02 1.5700558868e-14 5.9188191438e-15 9.7817397239e-15
1.5625000000e+02 1.5393305537e-14 5.7955803520e-15 9.5977251853e-15
1.5649414062e+02 1.5189507567e-14 5.7195243018e-15 9.4699832655e-15
1.5673828125e+02 1.5004783111e-14 5.6445553471e-15 9.3602277639e-15
1.5698242188e+02 1.4771448509e-14 5.5781153773e-15 9.1933331317e-15
1.5722656250e+02 1.4589819946e-14 5.4992051154e-15 9.0906148307e-15
1.5747070312e+02 1.4334081112e-14 5.4208908969e-15 8.9131902147e-15
1.5771484375e+02 1.4170977053e-14 5.3738243041e-15 8.7971527491e-15
1.5795898438e+02 1.4064279224e-14 5.3198994265e-15 8.7443797974e-15
1.5820312500e+02 1.3873060822e-14 5.2332207710e-15 8.6398400506e-15
1.5844726562e+02 1.3724945218e-14 5.2089629988e-15 8.5159822196e-15
1.5869140625e+02 1.3573700445e-14 5.1681851215e-15 8.4055153239e-15
1.5893554688e+02 1.3429386159e-14 5.1057909529e-15 8.3235952057e-15
1.5917968750e+02 1.3307461734e-14 5.0534167816e-15 8.2540449524e-15
1.5942382812e+02 1.3191812801e-14 5.0089876077e-15 8.1828251928e-15
1.5966796875e+02 1.3067635897e-14 4.9829728642e-15 8.0846630328e-15
1.5991210938e+02 1.3004118366e-14 4.9527576264e-15 8.0513607392e-15
1.6015625000e+02 1.2943218593e-14 4.9408331277e-15 8.0023854650e-15
1.6040039062e+02 1.2880249942e-14 4.9165299928e-15 7.9637199492e-15
1.6064453125e+02 1.2830210300e-14 4.9014312472e-15 7.9287790524e-15
1.6088867188e+02 1.2771036357e-14 4.8745161379e-15 7.8965202189e-15
1.6113281250e+02 1.2766116445e-14 4.8574091351e-15 7.9087073104e-15
1.6137695312e+02 1.2714403924e-14 4.8342948812e-15 7.8801090431e-15
1.6162109375e+02 1.2655564250e-14 4.8213443585e-15 7.8342198915e-15
1.6186523438e+02 1.2645557393e-14 4.8234890919e-15 7.8220683010e-15
1.6210937500e+02 1.2608667008e-14 4.8547443934e-15 7.7539226142e-15
1.6235351562e+02 1.2571050940e-14 4.8279272213e-15 7.7431237191e-15
1.6259765625e+02 1.2544587957e-14 4.8209283510e-15 7.7236596062e-15
1.6284179688e+02 1.2505506957e-14 4.7964930111e-15 7.7090139458e-15
1.6308593750e+02 1.2506301555e-14 4.7901981168e-15 7.7161034378e-15
1.6333007812e+02 1.2477044783e-14 4.7695238256e-15 7.7075209576e-15
1.6357421875e+02 1.2460419404e-14 4.7537515491e-15 7.7066678546e-15
1.6381835938e+02 1.2461176061e-14 4.7556890185e-15 7.7054870424e-15
1.6406250000e+02 1.2449023908e-14 4.7640360229e-15 7.6849878854e-15
1.6430664062e+02 1.2405856780e-14 4.7601672268e-15 7.6456895530e-15
1.6455078125e+02 1.2369260078e-14 4.7468773722e-15 7.6223827056e-15
1.6479492188e+02 1.2367850215e-14 4.7530998794e-15 7.6147503353e-15
1.6503906250e+02 1.2342280000e-14 4.7247296933e-15 7.6175503066e-15
1.6528320312e+02 1.2301833808e-14 4.7017789867e-15 7.6000548216e-15
1.6552734375e+02 1.2273662696e-14 4.7004910531e-15 7.5731716431e-15
1.6577148438e+02 1.2261778259e-14 4.6933773750e-15 7.5684008836e-15
