# freq_THz  G_total_s  G_Al_s  G_N_s
# Smoothed MD-derived velocity power spectrum. Common normalization: integral(G_total_s) = 3*primitive_atoms.
# Gaussian_sigma_THz=0.38; mass_weighted=True; primitive_atoms=2; total_equals_sum_of_partials=True
8.1542968750e+01 2.7905754328e-08 1.0608762297e-08 1.7296992030e-08
8.1787109375e+01 2.5384190750e-08 9.6546232803e-09 1.5729567470e-08
8.2031250000e+01 2.3558198394e-08 8.9494340820e-09 1.4608764312e-08
8.2275390625e+01 2.2115582395e-08 8.3667265754e-09 1.3748855820e-08
8.2519531250e+01 2.0863876527e-08 7.8396978684e-09 1.3024178658e-08
8.2763671875e+01 1.9724654334e-08 7.3515660959e-09 1.2373088238e-08
8.3007812500e+01 1.8660297838e-08 6.8992192637e-09 1.1761078575e-08
8.3251953125e+01 1.7631574712e-08 6.4697133436e-09 1.1161861368e-08
8.3496093750e+01 1.6617743845e-08 6.0515604562e-09 1.0566183389e-08
8.3740234375e+01 1.5643969804e-08 5.6536007346e-09 9.9903690692e-09
8.3984375000e+01 1.4762362084e-08 5.2965027273e-09 9.4658593571e-09
8.4228515625e+01 1.4000884554e-08 4.9889047409e-09 9.0119798132e-09
8.4472656250e+01 1.3337649957e-08 4.7202888045e-09 8.6173611527e-09
8.4716796875e+01 1.2728592769e-08 4.4741695008e-09 8.2544232684e-09
8.4960937500e+01 1.2157106107e-08 4.2450104755e-09 7.9120956318e-09
8.5205078125e+01 1.1648608862e-08 4.0421038721e-09 7.6065049902e-09
8.5449218750e+01 1.1231651360e-08 3.8755654175e-09 7.3560859422e-09
8.5693359375e+01 1.0896558581e-08 3.7418775163e-09 7.1546810647e-09
8.5937500000e+01 1.0602982599e-08 3.6259907178e-09 6.9769918810e-09
8.6181640625e+01 1.0312897708e-08 3.5127309567e-09 6.8001667511e-09
8.6425781250e+01 1.0000366495e-08 3.3932937997e-09 6.6070726949e-09
8.6669921875e+01 9.6462975859e-09 3.2655016723e-09 6.3807959136e-09
8.6914062500e+01 9.2529291884e-09 3.1336695011e-09 6.1192596874e-09
8.7158203125e+01 8.8574834860e-09 3.0083271056e-09 5.8491563804e-09
8.7402343750e+01 8.5040486475e-09 2.9008823257e-09 5.6031663219e-09
8.7646484375e+01 8.2030906502e-09 2.8155506979e-09 5.3875399523e-09
8.7890625000e+01 7.9307891286e-09 2.7466438686e-09 5.1841452599e-09
8.8134765625e+01 7.6579650235e-09 2.6818960727e-09 4.9760689508e-09
8.8378906250e+01 7.3693548463e-09 2.6072996427e-09 4.7620552036e-09
8.8623046875e+01 7.0643164683e-09 2.5130335397e-09 4.5512829285e-09
8.8867187500e+01 6.7521388089e-09 2.3991427025e-09 4.3529961064e-09
8.9111328125e+01 6.4483822422e-09 2.2751455594e-09 4.1732366828e-09
8.9355468750e+01 6.1705473755e-09 2.1535840141e-09 4.0169633615e-09
8.9599609375e+01 5.9260669111e-09 2.0429423560e-09 3.8831245551e-09
8.9843750000e+01 5.6940166482e-09 1.9429065541e-09 3.7511100941e-09
9.0087890625e+01 5.4300590062e-09 1.8457144127e-09 3.5843445936e-09
9.0332031250e+01 5.1062137252e-09 1.7445344560e-09 3.3616792692e-09
9.0576171875e+01 4.7397890276e-09 1.6401873232e-09 3.0996017045e-09
9.0820312500e+01 4.3725863015e-09 1.5380117084e-09 2.8345745931e-09
9.1064453125e+01 4.0277566029e-09 1.4394263150e-09 2.5883302879e-09
9.1308593750e+01 3.6972231185e-09 1.3398492068e-09 2.3573739117e-09
9.1552734375e+01 3.3676670141e-09 1.2356570543e-09 2.1320099598e-09
9.1796875000e+01 3.0463016033e-09 1.1305875289e-09 1.9157140743e-09
9.2041015625e+01 2.7563138587e-09 1.0333924599e-09 1.7229213988e-09
9.2285156250e+01 2.5140382538e-09 9.5045090442e-10 1.5635873494e-09
9.2529296875e+01 2.3175600065e-09 8.8208572717e-10 1.4354742793e-09
9.2773437500e+01 2.1546627073e-09 8.2490337318e-10 1.3297593341e-09
9.3017578125e+01 2.0153987903e-09 7.7585755029e-10 1.2395412400e-09
9.3261718750e+01 1.8959458049e-09 7.3359955075e-10 1.1623462542e-09
9.3505859375e+01 1.7937818015e-09 6.9689291318e-10 1.0968888883e-09
9.3750000000e+01 1.7031132779e-09 6.6327553546e-10 1.0398377424e-09
9.3994140625e+01 1.6158494227e-09 6.2971194279e-10 9.8613747990e-10
9.4238281250e+01 1.5248477714e-09 5.9377697097e-10 9.3107080042e-10
9.4482421875e+01 1.4265485976e-09 5.5428142197e-10 8.7226717563e-10
9.4726562500e+01 1.3228140675e-09 5.1173845872e-10 8.1107560880e-10
9.4970703125e+01 1.2200200706e-09 4.6836469632e-10 7.5165537432e-10
9.5214843750e+01 1.1256651736e-09 4.2723005060e-10 6.9843512299e-10
9.5458984375e+01 1.0457967682e-09 3.9121340646e-10 6.5458336174e-10
9.5703125000e+01 9.8367577974e-10 3.6214409052e-10 6.2153168922e-10
9.5947265625e+01 9.3894426668e-10 3.4027299447e-10 5.9867127221e-10
9.6191406250e+01 9.0859217871e-10 3.2458106166e-10 5.8401111705e-10
9.6435546875e+01 8.8959169351e-10 3.1375732371e-10 5.7583436980e-10
9.6679687500e+01 8.8029819027e-10 3.0682208913e-10 5.7347610114e-10
9.6923828125e+01 8.7937502093e-10 3.0293938927e-10 5.7643563166e-10
9.7167968750e+01 8.8463048636e-10 3.0114955261e-10 5.8348093374e-10
9.7412109375e+01 8.9360910491e-10 3.0058883492e-10 5.9302026999e-10
9.7656250000e+01 9.0463141599e-10 3.0073113105e-10 6.0390028494e-10
9.7900390625e+01 9.1640792823e-10 3.0117400801e-10 6.1523392023e-10
9.8144531250e+01 9.2679808543e-10 3.0129165705e-10 6.2550642838e-10
9.8388671875e+01 9.3298984942e-10 3.0034349714e-10 6.3264635228e-10
9.8632812500e+01 9.3323474500e-10 2.9790468719e-10 6.3533005781e-10
9.8876953125e+01 9.2781076999e-10 2.9396794033e-10 6.3384282966e-10
9.9121093750e+01 9.1817018330e-10 2.8871607685e-10 6.2945410645e-10
9.9365234375e+01 9.0564309815e-10 2.8244516137e-10 6.2319793678e-10
9.9609375000e+01 8.9119925628e-10 2.7563774162e-10 6.1556151466e-10
9.9853515625e+01 8.7594742622e-10 2.6886621183e-10 6.0708121439e-10
1.0009765625e+02 8.6123700632e-10 2.6255458543e-10 5.9868242089e-10
1.0034179688e+02 8.4825655834e-10 2.5690930968e-10 5.9134724866e-10
1.0058593750e+02 8.3752815764e-10 2.5199995722e-10 5.8552820042e-10
1.0083007812e+02 8.2846050126e-10 2.4769620824e-10 5.8076429303e-10
1.0107421875e+02 8.1935300922e-10 2.4358540522e-10 5.7576760400e-10
1.0131835938e+02 8.0805442892e-10 2.3913901920e-10 5.6891540971e-10
1.0156250000e+02 7.9258780677e-10 2.3388419408e-10 5.5870361269e-10
1.0180664062e+02 7.7120343130e-10 2.2735227961e-10 5.4385115170e-10
1.0205078125e+02 7.4245896092e-10 2.1909449951e-10 5.2336446141e-10
1.0229492188e+02 7.0599520260e-10 2.0896768209e-10 4.9702752051e-10
1.0253906250e+02 6.6341400539e-10 1.9739475640e-10 4.6601924899e-10
1.0278320312e+02 6.1801227673e-10 1.8524702362e-10 4.3276525311e-10
1.0302734375e+02 5.7337726383e-10 1.7342974394e-10 3.9994751989e-10
1.0327148438e+02 5.3215523560e-10 1.6255566810e-10 3.6959956750e-10
1.0351562500e+02 4.9576433647e-10 1.5291077437e-10 3.4285356210e-10
1.0375976562e+02 4.6459082325e-10 1.4456469014e-10 3.2002613311e-10
1.0400390625e+02 4.3824666382e-10 1.3744076906e-10 3.0080589475e-10
1.0424804688e+02 4.1593359992e-10 1.3134556326e-10 2.8458803666e-10
1.0449218750e+02 3.9653633290e-10 1.2595600172e-10 2.7058033118e-10
1.0473632812e+02 3.7826410931e-10 1.2074004016e-10 2.5752406915e-10
1.0498046875e+02 3.5862739101e-10 1.1495788034e-10 2.4366951068e-10
1.0522460938e+02 3.3544844917e-10 1.0793846447e-10 2.2750998470e-10
1.0546875000e+02 3.0820832953e-10 9.9482003969e-11 2.0872632556e-10
1.0571289062e+02 2.7823018819e-10 8.9967877645e-11 1.8826231055e-10
1.0595703125e+02 2.4756564217e-10 8.0066586769e-11 1.6749905540e-10
1.0620117188e+02 2.1807289165e-10 7.0444772906e-11 1.4762811874e-10
1.0644531250e+02 1.9142454111e-10 6.1716062471e-11 1.2970847864e-10
1.0668945312e+02 1.6898365712e-10 5.4352842234e-11 1.1463081489e-10
1.0693359375e+02 1.5092835643e-10 4.8404551825e-11 1.0252380461e-10
1.0717773438e+02 1.3596623866e-10 4.3452697791e-11 9.2513540865e-11
1.0742187500e+02 1.2253912095e-10 3.9021876518e-11 8.3517244429e-11
1.0766601562e+02 1.1013869870e-10 3.4967058967e-11 7.5171639735e-11
1.0791015625e+02 9.9228306836e-11 3.1418065612e-11 6.7810241224e-11
1.0815429688e+02 9.0214452169e-11 2.8482495298e-11 6.1731956871e-11
1.0839843750e+02 8.2898821067e-11 2.6104215383e-11 5.6794605684e-11
1.0864257812e+02 7.6844922974e-11 2.4152500044e-11 5.2692422930e-11
1.0888671875e+02 7.1839109394e-11 2.2539727273e-11 4.9299382121e-11
1.0913085938e+02 6.7835920794e-11 2.1229088649e-11 4.6606832145e-11
1.0937500000e+02 6.4678957740e-11 2.0177900939e-11 4.4501056802e-11
1.0961914062e+02 6.2061973892e-11 1.9312603553e-11 4.2749370339e-11
1.0986328125e+02 5.9722119628e-11 1.8559464339e-11 4.1162655289e-11
1.1010742188e+02 5.7554934881e-11 1.7876677786e-11 3.9678257095e-11
1.1035156250e+02 5.5534627976e-11 1.7244909546e-11 3.8289718430e-11
1.1059570312e+02 5.3609788360e-11 1.6642827377e-11 3.6966960984e-11
1.1083984375e+02 5.1730236521e-11 1.6050817861e-11 3.5679418660e-11
1.1108398438e+02 4.9916196061e-11 1.5471875509e-11 3.4444320553e-11
1.1132812500e+02 4.8211451512e-11 1.4924551163e-11 3.3286900349e-11
1.1157226562e+02 4.6608237872e-11 1.4414791013e-11 3.2193446859e-11
1.1181640625e+02 4.5078071230e-11 1.3931034423e-11 3.1147036807e-11
1.1206054688e+02 4.3605700924e-11 1.3458947643e-11 3.0146753281e-11
1.1230468750e+02 4.2157264287e-11 1.2989878211e-11 2.9167386076e-11
1.1254882812e+02 4.0682432958e-11 1.2522385752e-11 2.8160047207e-11
1.1279296875e+02 3.9172928632e-11 1.2063233828e-11 2.7109694804e-11
1.1303710938e+02 3.7666321135e-11 1.1620671838e-11 2.6045649297e-11
1.1328125000e+02 3.6166347691e-11 1.1187845198e-11 2.4978502494e-11
1.1352539062e+02 3.4613895125e-11 1.0741187957e-11 2.3872707168e-11
1.1376953125e+02 3.2966591969e-11 1.0264329110e-11 2.2702262859e-11
1.1401367188e+02 3.1275913215e-11 9.7711447640e-12 2.1504768451e-11
1.1425781250e+02 2.9653884473e-11 9.2973960941e-12 2.0356488379e-11
1.1450195312e+02 2.8167824804e-11 8.8657434388e-12 1.9302081365e-11
1.1474609375e+02 2.6801629540e-11 8.4686765037e-12 1.8332953036e-11
1.1499023438e+02 2.5516274649e-11 8.0895964007e-12 1.7426678248e-11
1.1523437500e+02 2.4303451283e-11 7.7260411731e-12 1.6577410110e-11
1.1547851562e+02 2.3173748462e-11 7.3854228607e-12 1.5788325602e-11
1.1572265625e+02 2.2121942724e-11 7.0684668496e-12 1.5053475874e-11
1.1596679688e+02 2.1119462185e-11 6.7646955690e-12 1.4354766616e-11
1.1621093750e+02 2.0140560753e-11 6.4634781482e-12 1.3677082605e-11
1.1645507812e+02 1.9180335809e-11 6.1646754672e-12 1.3015660342e-11
1.1669921875e+02 1.8238921440e-11 5.8740492417e-12 1.2364872198e-11
1.1694335938e+02 1.7308293912e-11 5.5918694380e-12 1.1716424474e-11
1.1718750000e+02 1.6382623614e-11 5.3121400762e-12 1.1070483538e-11
1.1743164062e+02 1.5465552379e-11 5.0302441524e-12 1.0435308227e-11
1.1767578125e+02 1.4567352838e-11 4.7472005285e-12 9.8201523096e-12
1.1791992188e+02 1.3703040452e-11 4.4689066213e-12 9.2341338303e-12
1.1816406250e+02 1.2884350150e-11 4.2023835802e-12 8.6819665702e-12
1.1840820312e+02 1.2109707483e-11 3.9508841651e-12 8.1588233178e-12
1.1865234375e+02 1.1369267331e-11 3.7125775336e-12 7.6566897978e-12
1.1889648438e+02 1.0658439885e-11 3.4841264559e-12 7.1743134293e-12
1.1914062500e+02 9.9848632899e-12 3.2656279899e-12 6.7192352999e-12
1.1938476562e+02 9.3634219084e-12 3.0614170579e-12 6.3020048505e-12
1.1962890625e+02 8.8014415640e-12 2.8750324777e-12 5.9264090863e-12
1.1987304688e+02 8.2944545081e-12 2.7065452867e-12 5.5879092215e-12
1.2011718750e+02 7.8365897681e-12 2.5547422827e-12 5.2818474854e-12
1.2036132812e+02 7.4192100981e-12 2.4160000300e-12 5.0032100681e-12
1.2060546875e+02 7.0216504725e-12 2.2820005494e-12 4.7396499231e-12
1.2084960938e+02 6.6207784058e-12 2.1445418011e-12 4.4762366047e-12
1.2109375000e+02 6.2109468304e-12 2.0027109673e-12 4.2082358630e-12
1.2133789062e+02 5.8069517471e-12 1.8628205009e-12 3.9441312462e-12
1.2158203125e+02 5.4294976172e-12 1.7326390122e-12 3.6968586050e-12
1.2182617188e+02 5.0926701515e-12 1.6170091005e-12 3.4756610510e-12
1.2207031250e+02 4.8032701483e-12 1.5173974676e-12 3.2858726806e-12
1.2231445312e+02 4.5644660537e-12 1.4337636291e-12 3.1307024246e-12
1.2255859375e+02 4.3742222713e-12 1.3657626782e-12 3.0084595931e-12
1.2280273438e+02 4.2239659651e-12 1.3123824568e-12 2.9115835083e-12
1.2304687500e+02 4.1030923095e-12 1.2712462810e-12 2.8318460285e-12
1.2329101562e+02 4.0025356464e-12 1.2384746336e-12 2.7640610129e-12
1.2353515625e+02 3.9154967353e-12 1.2100945025e-12 2.7054022328e-12
1.2377929688e+02 3.8384831755e-12 1.1843125471e-12 2.6541706284e-12
1.2402343750e+02 3.7704139870e-12 1.1615864433e-12 2.6088275438e-12
1.2426757812e+02 3.7090200645e-12 1.1420453385e-12 2.5669747260e-12
1.2451171875e+02 3.6482505235e-12 1.1236381522e-12 2.5246123713e-12
1.2475585938e+02 3.5806041440e-12 1.1034926165e-12 2.4771115275e-12
1.2500000000e+02 3.5031234407e-12 1.0807065522e-12 2.4224168885e-12
1.2524414062e+02 3.4194355848e-12 1.0567281734e-12 2.3627074115e-12
1.2548828125e+02 3.3355253012e-12 1.0332349721e-12 2.3022903291e-12
1.2573242188e+02 3.2546995915e-12 1.0106971635e-12 2.2440024280e-12
1.2597656250e+02 3.1759678695e-12 9.8870204568e-13 2.1872658239e-12
1.2622070312e+02 3.0975074786e-12 9.6707864224e-13 2.1304288364e-12
1.2646484375e+02 3.0205241622e-12 9.4632644587e-13 2.0741977163e-12
1.2670898438e+02 2.9464193336e-12 9.2649385894e-13 2.0199254747e-12
1.2695312500e+02 2.8717526193e-12 9.0628524662e-13 1.9654673727e-12
1.2719726562e+02 2.7901479503e-12 8.8402859582e-13 1.9061193545e-12
1.2744140625e+02 2.6997228027e-12 8.5931488504e-13 1.8404079176e-12
1.2768554688e+02 2.6054491257e-12 8.3317594376e-13 1.7722731819e-12
1.2792968750e+02 2.5117393450e-12 8.0633590236e-13 1.7054034426e-12
1.2817382812e+02 2.4154860858e-12 7.7775214604e-13 1.6377339398e-12
1.2841796875e+02 2.3096658578e-12 7.4554477106e-13 1.5641210867e-12
1.2866210938e+02 2.1921587007e-12 7.0920888360e-13 1.4829498171e-12
1.2890625000e+02 2.0686030724e-12 6.7047918079e-13 1.3981238916e-12
1.2915039062e+02 1.9470823805e-12 6.3202004716e-13 1.3150623333e-12
1.2939453125e+02 1.8316968737e-12 5.9548342409e-13 1.2362134496e-12
1.2963867188e+02 1.7219172369e-12 5.6093050216e-13 1.1609867348e-12
1.2988281250e+02 1.6168707722e-12 5.2792320135e-13 1.0889475708e-12
1.3012695312e+02 1.5183834009e-12 4.9669612728e-13 1.0216872736e-12
1.3037109375e+02 1.4291020104e-12 4.6790207085e-13 9.6119993957e-13
1.3061523438e+02 1.3483230517e-12 4.4140093093e-13 9.0692212079e-13
1.3085937500e+02 1.2713353939e-12 4.1596090184e-13 8.5537449205e-13
1.3110351562e+02 1.1935254656e-12 3.9040098960e-13 8.0312447604e-13
1.3134765625e+02 1.1138845693e-12 3.6453477953e-13 7.4934978978e-13
1.3159179688e+02 1.0341728796e-12 3.3880619950e-13 6.9536668008e-13
1.3183593750e+02 9.5660356903e-13 3.1364577586e-13 6.4295779317e-13
1.3208007812e+02 8.8325689927e-13 2.8955457858e-13 5.9370232069e-13
1.3232421875e+02 8.1549026459e-13 2.6707899050e-13 5.4841127409e-13
1.3256835938e+02 7.5226920261e-13 2.4613667678e-13 5.0613252583e-13
1.3281250000e+02 6.9117258683e-13 2.2611643191e-13 4.6505615493e-13
1.3305664062e+02 6.3241206565e-13 2.0708513910e-13 4.2532692656e-13
1.3330078125e+02 5.7944015959e-13 1.9002798769e-13 3.8941217190e-13
1.3354492188e+02 5.3434875453e-13 1.7548232585e-13 3.5886642868e-13
1.3378906250e+02 4.9513856515e-13 1.6272676696e-13 3.3241179819e-13
1.3403320312e+02 4.5871388318e-13 1.5073204000e-13 3.0798184318e-13
1.3427734375e+02 4.2441057753e-13 1.3931758361e-13 2.8509299392e-13
1.3452148438e+02 3.9359131679e-13 1.2904877980e-13 2.6454253699e-13
1.3476562500e+02 3.6718209024e-13 1.2034189939e-13 2.4684019085e-13
1.3500976562e+02 3.4448255776e-13 1.1295093518e-13 2.3153162258e-13
1.3525390625e+02 3.2418577377e-13 1.0633964731e-13 2.1784612647e-13
1.3549804688e+02 3.0588623950e-13 1.0031284300e-13 2.0557339650e-13
1.3574218750e+02 2.8996978251e-13 9.5024230036e-14 1.9494555247e-13
1.3598632812e+02 2.7641348138e-13 9.0521420401e-14 1.8589206097e-13
1.3623046875e+02 2.6445200819e-13 8.6575073993e-14 1.7787693420e-13
1.3647460938e+02 2.5335880662e-13 8.2928982356e-14 1.7042982426e-13
1.3671875000e+02 2.4300701095e-13 7.9526635482e-14 1.6348037547e-13
1.3696289062e+02 2.3355677794e-13 7.6452824259e-14 1.5710395369e-13
1.3720703125e+02 2.2491460311e-13 7.3733459083e-14 1.5118114403e-13
1.3745117188e+02 2.1667701638e-13 7.1234603312e-14 1.4544241307e-13
1.3769531250e+02 2.0855347171e-13 6.8778464418e-14 1.3977500729e-13
1.3793945312e+02 2.0064008101e-13 6.6313518932e-14 1.3432656208e-13
1.3818359375e+02 1.9318757864e-13 6.3912491078e-14 1.2927508757e-13
1.3842773438e+02 1.8630816888e-13 6.1660679403e-14 1.2464748947e-13
1.3867187500e+02 1.7993463527e-13 5.9582250553e-14 1.2035238472e-13
1.3891601562e+02 1.7389840475e-13 5.7643049824e-14 1.1625535493e-13
1.3916015625e+02 1.6812723760e-13 5.5825882662e-14 1.1230135494e-13
1.3940429688e+02 1.6276083931e-13 5.4162986460e-14 1.0859785285e-13
1.3964843750e+02 1.5785322480e-13 5.2635590428e-14 1.0521763437e-13
1.3989257812e+02 1.5306987206e-13 5.1105635740e-14 1.0196423631e-13
1.4013671875e+02 1.4793097639e-13 4.9426349257e-14 9.8504627133e-14
1.4038085938e+02 1.4225936538e-13 4.7574007304e-14 9.4685358071e-14
1.4062500000e+02 1.3629150181e-13 4.5639690489e-14 9.0651811318e-14
1.4086914062e+02 1.3048736747e-13 4.3759014891e-14 8.6728352584e-14
1.4111328125e+02 1.2516296528e-13 4.2033044143e-14 8.3129921136e-14
1.4135742188e+02 1.2017362828e-13 4.0440432720e-14 7.9733195561e-14
1.4160156250e+02 1.1512405260e-13 3.8863124029e-14 7.6260928574e-14
1.4184570312e+02 1.0992018883e-13 3.7240568195e-14 7.2679620636e-14
1.4208984375e+02 1.0490398401e-13 3.5649633369e-14 6.9254350636e-14
1.4233398438e+02 1.0041602051e-13 3.4197888496e-14 6.6218132012e-14
1.4257812500e+02 9.6390579224e-14 3.2879450015e-14 6.3511129208e-14
1.4282226562e+02 9.2463243689e-14 3.1581487030e-14 6.0881756659e-14
1.4306640625e+02 8.8374026685e-14 3.0214200444e-14 5.8159826241e-14
1.4331054688e+02 8.4162083791e-14 2.8790924414e-14 5.5371159376e-14
1.4355468750e+02 8.0014381580e-14 2.7380294644e-14 5.2634086936e-14
1.4379882812e+02 7.6037068933e-14 2.6024391305e-14 5.0012677629e-14
1.4404296875e+02 7.2210388251e-14 2.4721050070e-14 4.7489338181e-14
1.4428710938e+02 6.8500958752e-14 2.3455568291e-14 4.5045390461e-14
1.4453125000e+02 6.4939326839e-14 2.2229708047e-14 4.2709618791e-14
1.4477539062e+02 6.1599345641e-14 2.1071912780e-14 4.0527432861e-14
1.4501953125e+02 5.8547731031e-14 2.0026360709e-14 3.8521370322e-14
1.4526367188e+02 5.5802015377e-14 1.9121214752e-14 3.6680800625e-14
1.4550781250e+02 5.3319386967e-14 1.8341864200e-14 3.4977522767e-14
1.4575195312e+02 5.1030323211e-14 1.7637699483e-14 3.3392623728e-14
1.4599609375e+02 4.8890366344e-14 1.6962165124e-14 3.1928201220e-14
1.4624023438e+02 4.6906056042e-14 1.6308676890e-14 3.0597379152e-14
1.4648437500e+02 4.5098383395e-14 1.5696868336e-14 2.9401515059e-14
1.4672851562e+02 4.3441508147e-14 1.5131881333e-14 2.8309626814e-14
1.4697265625e+02 4.1873183627e-14 1.4601006939e-14 2.7272176688e-14
1.4721679688e+02 4.0355619592e-14 1.4096698369e-14 2.6258921223e-14
1.4746093750e+02 3.8877873030e-14 1.3614267979e-14 2.5263605051e-14
1.4770507812e+02 3.7425508465e-14 1.3143163464e-14 2.4282345001e-14
1.4794921875e+02 3.6008980291e-14 1.2686468396e-14 2.3322511895e-14
1.4819335938e+02 3.4701460622e-14 1.2274054770e-14 2.2427405851e-14
1.4843750000e+02 3.3584732815e-14 1.1933213639e-14 2.1651519176e-14
1.4868164062e+02 3.2655857418e-14 1.1652463906e-14 2.1003393512e-14
1.4892578125e+02 3.1827460630e-14 1.1390627730e-14 2.0436832900e-14
1.4916992188e+02 3.1010893007e-14 1.1116519866e-14 1.9894373141e-14
1.4941406250e+02 3.0176856810e-14 1.0829566700e-14 1.9347290109e-14
1.4965820312e+02 2.9361563050e-14 1.0553143013e-14 1.8808420037e-14
1.4990234375e+02 2.8623827144e-14 1.0313925418e-14 1.8309901727e-14
1.5014648438e+02 2.7977799854e-14 1.0115424314e-14 1.7862375541e-14
1.5039062500e+02 2.7388382478e-14 9.9350946623e-15 1.7453287816e-14
1.5063476562e+02 2.6836480638e-14 9.7546117369e-15 1.7081868901e-14
1.5087890625e+02 2.6334359863e-14 9.5775597662e-15 1.6756800097e-14
1.5112304688e+02 2.5870627187e-14 9.4118682072e-15 1.6458758979e-14
1.5136718750e+02 2.5395790555e-14 9.2522802905e-15 1.6143510264e-14
1.5161132812e+02 2.4875462987e-14 9.0865501426e-15 1.5788912844e-14
1.5185546875e+02 2.4325848998e-14 8.9101814782e-15 1.5415667519e-14
1.5209960938e+02 2.3789106700e-14 8.7313879263e-15 1.5057718773e-14
1.5234375000e+02 2.3294511226e-14 8.5632292435e-15 1.4731281982e-14
1.5258789062e+02 2.2849552878e-14 8.4123317141e-15 1.4437221163e-14
1.5283203125e+02 2.2448635968e-14 8.2758378260e-15 1.4172798142e-14
1.5307617188e+02 2.2071416886e-14 8.1456412077e-15 1.3925775678e-14
1.5332031250e+02 2.1681834287e-14 8.0124299609e-15 1.3669404326e-14
1.5356445312e+02 2.1250776703e-14 7.8694103981e-15 1.3381366304e-14
1.5380859375e+02 2.0781739396e-14 7.7165481004e-15 1.3065191295e-14
1.5405273438e+02 2.0303717226e-14 7.5600563048e-15 1.2743660921e-14
1.5429687500e+02 1.9843528748e-14 7.4065340818e-15 1.2436994667e-14
1.5454101562e+02 1.9416048148e-14 7.2602089193e-15 1.2155839228e-14
1.5478515625e+02 1.9028312774e-14 7.1237969272e-15 1.1904515847e-14
1.5502929688e+02 1.8675949337e-14 6.9967466911e-15 1.1679202646e-14
1.5527343750e+02 1.8342540872e-14 6.8745977179e-15 1.1467943154e-14
1.5551757812e+02 1.8010523059e-14 6.7534821137e-15 1.1257040945e-14
1.5576171875e+02 1.7671325170e-14 6.6339165798e-15 1.1037408590e-14
1.5600585938e+02 1.7327835014e-14 6.5192344225e-15 1.0808600591e-14
1.5625000000e+02 1.6991782195e-14 6.4109754774e-15 1.0580806718e-14
1.5649414062e+02 1.6679217164e-14 6.3074242214e-15 1.0371792943e-14
1.5673828125e+02 1.6404228960e-14 6.2082282321e-15 1.0196000728e-14
1.5698242188e+02 1.6172113374e-14 6.1180814059e-15 1.0054031968e-14
1.5722656250e+02 1.5974245104e-14 6.0414106151e-15 9.9328344893e-15
1.5747070312e+02 1.5788044368e-14 5.9740498800e-15 9.8139944880e-15
1.5771484375e+02 1.5590611907e-14 5.9056970084e-15 9.6849148983e-15
1.5795898438e+02 1.5378846168e-14 5.8317446792e-15 9.5471014885e-15
1.5820312500e+02 1.5171038864e-14 5.7582405383e-15 9.4127983256e-15
1.5844726562e+02 1.4985476831e-14 5.6934994692e-15 9.2919773622e-15
1.5869140625e+02 1.4821641481e-14 5.6383300785e-15 9.1833114026e-15
1.5893554688e+02 1.4665803831e-14 5.5874154132e-15 9.0783884180e-15
1.5917968750e+02 1.4508853227e-14 5.5366980161e-15 8.9721552107e-15
1.5942382812e+02 1.4351570471e-14 5.4850185462e-15 8.8665519250e-15
1.5966796875e+02 1.4199469883e-14 5.4326895362e-15 8.7667803466e-15
1.5991210938e+02 1.4060021307e-14 5.3829489530e-15 8.6770723536e-15
1.6015625000e+02 1.3938394954e-14 5.3404689566e-15 8.5979259975e-15
1.6040039062e+02 1.3830741790e-14 5.3054258349e-15 8.5253159556e-15
1.6064453125e+02 1.3727312180e-14 5.2725226219e-15 8.4547895580e-15
1.6088867188e+02 1.3624894970e-14 5.2369559525e-15 8.3879390178e-15
1.6113281250e+02 1.3529129740e-14 5.1989686333e-15 8.3301611069e-15
1.6137695312e+02 1.3443570509e-14 5.1624700304e-15 8.2811004787e-15
1.6162109375e+02 1.3365854241e-14 5.1308967328e-15 8.2349575078e-15
1.6186523438e+02 1.3294047092e-14 5.1049872026e-15 8.1890598892e-15
1.6210937500e+02 1.3228837305e-14 5.0840579920e-15 8.1447793129e-15
1.6235351562e+02 1.3170879929e-14 5.0676452255e-15 8.1032347038e-15
1.6259765625e+02 1.3119158813e-14 5.0546812944e-15 8.0644775188e-15
1.6284179688e+02 1.3072526992e-14 5.0430912641e-15 8.0294357280e-15
1.6308593750e+02 1.3032347580e-14 5.0316323067e-15 8.0007152734e-15
1.6333007812e+02 1.2999840033e-14 5.0200815636e-15 7.9797584691e-15
1.6357421875e+02 1.2971456236e-14 5.0071571627e-15 7.9642990730e-15
1.6381835938e+02 1.2940909509e-14 4.9910716626e-15 7.9498378466e-15
1.6406250000e+02 1.2905233153e-14 4.9727469710e-15 7.9324861818e-15
1.6430664062e+02 1.2867069428e-14 4.9562475837e-15 7.9108218447e-15
1.6455078125e+02 1.2830975914e-14 4.9449871444e-15 7.8859887693e-15
1.6479492188e+02 1.2798434536e-14 4.9382414043e-15 7.8601931315e-15
1.6503906250e+02 1.2767767039e-14 4.9323008131e-15 7.8354662261e-15
1.6528320312e+02 1.2738001501e-14 4.9242594091e-15 7.8137420917e-15
1.6552734375e+02 1.2710753173e-14 4.9137693271e-15 7.7969838456e-15
1.6577148438e+02 1.2688242482e-14 4.9026911079e-15 7.7855513743e-15
