# freq_THz  G_total  G_Al  G_N
# MD-derived velocity power spectrum. Common normalization: integral(G_total) = 3*primitive_atoms.
# mass_weighted=True; primitive_atoms=2; block_duration_ps=16.38400000; df_THz=0.06103516; total_equals_sum_of_species=True
1.2145996094e+01 2.4967743265e-01 1.3162051386e-01 1.1805691880e-01
1.2207031250e+01 2.5900830635e-01 1.3815680829e-01 1.2085149805e-01
1.2268066406e+01 2.6000869412e-01 1.3437251769e-01 1.2563617643e-01
1.2329101562e+01 2.6563499377e-01 1.4558613472e-01 1.2004885905e-01
1.2390136719e+01 2.7521082525e-01 1.6105289783e-01 1.1415792741e-01
1.2451171875e+01 2.4653077974e-01 1.4768744138e-01 9.8843338356e-02
1.2512207031e+01 1.6182163979e-01 1.1016752640e-01 5.1654113385e-02
1.2573242188e+01 1.0923270047e-01 8.6056717194e-02 2.3175983279e-02
1.2634277344e+01 1.1310244270e-01 9.1179591331e-02 2.1922851373e-02
1.2695312500e+01 1.3229373138e-01 1.0908616011e-01 2.3207571272e-02
1.2756347656e+01 1.6718128219e-01 1.4005336405e-01 2.7127918147e-02
1.2817382812e+01 1.5587265532e-01 1.3064327360e-01 2.5229381721e-02
1.2878417969e+01 1.4331330304e-01 1.1967072978e-01 2.3642573268e-02
1.2939453125e+01 1.3488175350e-01 1.1244051277e-01 2.2441240735e-02
1.3000488281e+01 1.1833895991e-01 9.9593656966e-02 1.8745302944e-02
1.3061523438e+01 1.5879680334e-01 1.3564214401e-01 2.3154659330e-02
1.3122558594e+01 1.9125598523e-01 1.6480331836e-01 2.6452666875e-02
1.3183593750e+01 1.7389264575e-01 1.5035519537e-01 2.3537450382e-02
1.3244628906e+01 1.7076501606e-01 1.4765401686e-01 2.3110999203e-02
1.3305664062e+01 1.7990881032e-01 1.5728274056e-01 2.2626069759e-02
1.3366699219e+01 2.0800577468e-01 1.8333431074e-01 2.4671463940e-02
1.3427734375e+01 2.3125496064e-01 2.0564838179e-01 2.5606578845e-02
1.3488769531e+01 2.5559024015e-01 2.3036761390e-01 2.5222626255e-02
1.3549804688e+01 2.6047446662e-01 2.3688263523e-01 2.3591831386e-02
1.3610839844e+01 2.9448742712e-01 2.7125147692e-01 2.3235950208e-02
1.3671875000e+01 3.2841320425e-01 3.0397783419e-01 2.4435370057e-02
1.3732910156e+01 3.3026936334e-01 3.0530229124e-01 2.4967072097e-02
1.3793945312e+01 3.3615390637e-01 3.0951096306e-01 2.6642943312e-02
1.3854980469e+01 3.3572250414e-01 3.0871378240e-01 2.7008721741e-02
1.3916015625e+01 3.3930262988e-01 3.1323359266e-01 2.6069037220e-02
1.3977050781e+01 3.1683046694e-01 2.9149216822e-01 2.5338298723e-02
1.4038085938e+01 2.8775930427e-01 2.6482014482e-01 2.2939159455e-02
1.4099121094e+01 2.6307785572e-01 2.4216634619e-01 2.0911509528e-02
1.4160156250e+01 2.4352459889e-01 2.2235273857e-01 2.1171860319e-02
1.4221191406e+01 1.9322633996e-01 1.7534262205e-01 1.7883717908e-02
1.4282226562e+01 1.7918339489e-01 1.6285769159e-01 1.6325703302e-02
1.4343261719e+01 1.9319840251e-01 1.7548871271e-01 1.7709689798e-02
1.4404296875e+01 1.6719254955e-01 1.5185228760e-01 1.5340261956e-02
1.4465332031e+01 1.6982504391e-01 1.5482205789e-01 1.5002986018e-02
1.4526367188e+01 1.8158703936e-01 1.6604865952e-01 1.5538379835e-02
1.4587402344e+01 1.5792668562e-01 1.4452837708e-01 1.3398308545e-02
