# freq_THz  G_total  G_Al  G_N
# MD-derived velocity power spectrum. Common normalization: integral(G_total) = 3*primitive_atoms.
# mass_weighted=True; primitive_atoms=2; block_duration_ps=16.38400000; df_THz=0.06103516; total_equals_sum_of_species=True
6.6284179688e+01 5.9158378277e-07 1.9894076084e-07 3.9264302193e-07
6.6345214844e+01 5.8868116335e-07 2.0042876147e-07 3.8825240189e-07
6.6406250000e+01 5.7994883541e-07 1.9696481062e-07 3.8298402479e-07
6.6467285156e+01 5.7534967520e-07 1.9555677843e-07 3.7979289677e-07
6.6528320312e+01 5.7300765523e-07 1.9434522017e-07 3.7866243507e-07
6.6589355469e+01 5.6900175232e-07 1.9410870838e-07 3.7489304393e-07
6.6650390625e+01 5.6135993647e-07 1.9298689965e-07 3.6837303682e-07
6.6711425781e+01 5.5764758744e-07 1.9294039169e-07 3.6470719575e-07
6.6772460938e+01 5.5014567994e-07 1.9075337757e-07 3.5939230238e-07
6.6833496094e+01 5.4819129710e-07 1.9000703034e-07 3.5818426675e-07
6.6894531250e+01 5.4051903812e-07 1.8757088331e-07 3.5294815481e-07
6.6955566406e+01 5.4085258007e-07 1.8877529714e-07 3.5207728293e-07
6.7016601562e+01 5.4411496175e-07 1.9197579640e-07 3.5213916535e-07
6.7077636719e+01 5.3266633751e-07 1.8776281362e-07 3.4490352389e-07
6.7138671875e+01 5.3211934312e-07 1.8736676672e-07 3.4475257640e-07
6.7199707031e+01 5.3206453949e-07 1.8779616704e-07 3.4426837246e-07
6.7260742188e+01 5.3093116732e-07 1.8756369836e-07 3.4336746896e-07
6.7321777344e+01 5.2328418346e-07 1.8467445436e-07 3.3860972910e-07
6.7382812500e+01 5.2235294590e-07 1.8561819697e-07 3.3673474893e-07
6.7443847656e+01 5.2314496504e-07 1.8610393384e-07 3.3704103120e-07
6.7504882812e+01 5.1481553174e-07 1.8294425790e-07 3.3187127384e-07
6.7565917969e+01 5.1057303336e-07 1.8197240990e-07 3.2860062346e-07
6.7626953125e+01 5.1211095571e-07 1.8292601182e-07 3.2918494389e-07
6.7687988281e+01 5.0896270478e-07 1.8237868995e-07 3.2658401484e-07
6.7749023438e+01 5.0540698091e-07 1.8248618970e-07 3.2292079121e-07
6.7810058594e+01 4.9810855312e-07 1.8089852817e-07 3.1721002495e-07
6.7871093750e+01 5.0126005292e-07 1.8235591641e-07 3.1890413651e-07
6.7932128906e+01 5.0387129058e-07 1.8316736332e-07 3.2070392726e-07
6.7993164062e+01 4.9896376250e-07 1.8160676351e-07 3.1735699899e-07
6.8054199219e+01 4.9715688865e-07 1.8131121314e-07 3.1584567551e-07
6.8115234375e+01 4.9640807718e-07 1.8106210043e-07 3.1534597675e-07
6.8176269531e+01 4.9218762759e-07 1.8042873714e-07 3.1175889046e-07
6.8237304688e+01 4.8731076299e-07 1.7913141773e-07 3.0817934525e-07
6.8298339844e+01 4.9030420935e-07 1.8001501955e-07 3.1028918981e-07
6.8359375000e+01 4.9261659891e-07 1.8195655041e-07 3.1066004850e-07
6.8420410156e+01 4.8759937683e-07 1.8115099762e-07 3.0644837921e-07
6.8481445312e+01 4.8687805798e-07 1.7933767388e-07 3.0754038410e-07
6.8542480469e+01 4.8818037120e-07 1.8017387968e-07 3.0800649152e-07
6.8603515625e+01 4.8302013940e-07 1.7928988535e-07 3.0373025405e-07
6.8664550781e+01 4.7955877060e-07 1.7797001158e-07 3.0158875902e-07
6.8725585938e+01 4.7889544388e-07 1.7783691052e-07 3.0105853336e-07
6.8786621094e+01 4.7565234885e-07 1.7825223069e-07 2.9740011816e-07
6.8847656250e+01 4.6934524657e-07 1.7673295822e-07 2.9261228835e-07
6.8908691406e+01 4.6525088796e-07 1.7488760011e-07 2.9036328784e-07
6.8969726562e+01 4.6412380513e-07 1.7540704556e-07 2.8871675957e-07
6.9030761719e+01 4.6316458716e-07 1.7478843214e-07 2.8837615502e-07
6.9091796875e+01 4.6100266275e-07 1.7356442233e-07 2.8743824041e-07
6.9152832031e+01 4.5634870201e-07 1.7200888731e-07 2.8433981470e-07
6.9213867188e+01 4.5557560040e-07 1.7170453860e-07 2.8387106180e-07
6.9274902344e+01 4.5616768137e-07 1.7216605608e-07 2.8400162530e-07
6.9335937500e+01 4.5216766736e-07 1.7165989526e-07 2.8050777210e-07
6.9396972656e+01 4.4372971667e-07 1.6835355473e-07 2.7537616194e-07
6.9458007812e+01 4.4186516979e-07 1.6736986938e-07 2.7449530041e-07
6.9519042969e+01 4.3893033918e-07 1.6632897407e-07 2.7260136511e-07
6.9580078125e+01 4.4174575179e-07 1.6814647345e-07 2.7359927833e-07
6.9641113281e+01 4.3916360390e-07 1.6689385430e-07 2.7226974960e-07
6.9702148438e+01 4.3711521151e-07 1.6494919091e-07 2.7216602060e-07
6.9763183594e+01 4.3256004813e-07 1.6407502920e-07 2.6848501893e-07
6.9824218750e+01 4.2580062565e-07 1.6300299573e-07 2.6279762991e-07
6.9885253906e+01 4.2478843970e-07 1.6314912561e-07 2.6163931409e-07
6.9946289062e+01 4.2093371185e-07 1.6216826422e-07 2.5876544764e-07
7.0007324219e+01 4.1517126172e-07 1.5794105184e-07 2.5723020988e-07
7.0068359375e+01 4.0725425336e-07 1.5647749586e-07 2.5077675750e-07
7.0129394531e+01 4.0102984618e-07 1.5493193135e-07 2.4609791483e-07
7.0190429688e+01 3.9617918671e-07 1.5273721947e-07 2.4344196724e-07
7.0251464844e+01 3.8976329969e-07 1.5140261204e-07 2.3836068764e-07
7.0312500000e+01 3.8552791312e-07 1.4850995879e-07 2.3701795433e-07
7.0373535156e+01 3.8192159628e-07 1.4715402925e-07 2.3476756703e-07
7.0434570312e+01 3.7795026769e-07 1.4664980835e-07 2.3130045935e-07
7.0495605469e+01 3.7260072853e-07 1.4454535954e-07 2.2805536899e-07
7.0556640625e+01 3.6940025747e-07 1.4380881998e-07 2.2559143749e-07
7.0617675781e+01 3.6309442677e-07 1.4218083036e-07 2.2091359640e-07
7.0678710938e+01 3.5677951276e-07 1.3847930992e-07 2.1830020285e-07
7.0739746094e+01 3.5257203673e-07 1.3707682825e-07 2.1549520849e-07
7.0800781250e+01 3.4737382350e-07 1.3612975917e-07 2.1124406433e-07
7.0861816406e+01 3.4369058366e-07 1.3468014176e-07 2.0901044191e-07
7.0922851562e+01 3.4080876652e-07 1.3315605641e-07 2.0765271012e-07
7.0983886719e+01 3.3597242910e-07 1.3114355324e-07 2.0482887587e-07
7.1044921875e+01 3.2821306314e-07 1.2777267537e-07 2.0044038777e-07
7.1105957031e+01 3.2750792988e-07 1.2679994785e-07 2.0070798203e-07
7.1166992188e+01 3.2519821720e-07 1.2628050887e-07 1.9891770834e-07
7.1228027344e+01 3.1934685810e-07 1.2576029440e-07 1.9358656369e-07
7.1289062500e+01 3.1108371352e-07 1.2227014284e-07 1.8881357068e-07
7.1350097656e+01 3.0871860595e-07 1.1889918910e-07 1.8981941684e-07
7.1411132812e+01 3.0965432492e-07 1.1947009737e-07 1.9018422755e-07
7.1472167969e+01 3.0379751938e-07 1.1843614558e-07 1.8536137380e-07
7.1533203125e+01 2.9710577247e-07 1.1516131869e-07 1.8194445377e-07
7.1594238281e+01 2.9142384144e-07 1.1206890203e-07 1.7935493941e-07
7.1655273438e+01 2.8592150587e-07 1.1006040470e-07 1.7586110117e-07
7.1716308594e+01 2.8017174057e-07 1.0811445858e-07 1.7205728199e-07
7.1777343750e+01 2.7654922667e-07 1.0666852029e-07 1.6988070638e-07
7.1838378906e+01 2.7115698273e-07 1.0340180502e-07 1.6775517771e-07
7.1899414062e+01 2.6838986862e-07 1.0231627813e-07 1.6607359050e-07
7.1960449219e+01 2.6246429363e-07 9.9403893603e-08 1.6306040003e-07
7.2021484375e+01 2.5948778123e-07 9.7848653135e-08 1.6163912810e-07
7.2082519531e+01 2.5276434507e-07 9.5009922483e-08 1.5775442258e-07
7.2143554688e+01 2.4905700342e-07 9.3580064365e-08 1.5547693905e-07
7.2204589844e+01 2.4470679032e-07 9.2861963881e-08 1.5184482644e-07
7.2265625000e+01 2.3872309018e-07 9.0196977972e-08 1.4852611221e-07
7.2326660156e+01 2.3278022805e-07 8.7358581966e-08 1.4542164609e-07
7.2387695312e+01 2.3168285511e-07 8.7470048353e-08 1.4421280676e-07
7.2448730469e+01 2.2788443696e-07 8.5733991753e-08 1.4215044521e-07
7.2509765625e+01 2.2331442909e-07 8.4243436071e-08 1.3907099302e-07
7.2570800781e+01 2.1901655963e-07 8.2116287157e-08 1.3690027247e-07
7.2631835938e+01 2.1604505578e-07 8.0240801965e-08 1.3580425382e-07
7.2692871094e+01 2.0617894985e-07 7.6838146193e-08 1.2934080366e-07
7.2753906250e+01 2.0394370319e-07 7.5979996789e-08 1.2796370640e-07
7.2814941406e+01 2.0169948221e-07 7.5057151699e-08 1.2664233051e-07
7.2875976562e+01 1.9738531663e-07 7.2749809242e-08 1.2463550739e-07
7.2937011719e+01 1.9211397245e-07 7.1225651194e-08 1.2088832126e-07
7.2998046875e+01 1.8881874888e-07 7.0012527998e-08 1.1880622088e-07
7.3059082031e+01 1.8379389605e-07 6.8465619310e-08 1.1532827674e-07
7.3120117188e+01 1.7889980830e-07 6.6244840626e-08 1.1265496767e-07
7.3181152344e+01 1.7725588227e-07 6.4842886095e-08 1.1241299617e-07
7.3242187500e+01 1.7342626224e-07 6.3640994229e-08 1.0978526801e-07
7.3303222656e+01 1.6978016300e-07 6.2934572149e-08 1.0684559085e-07
7.3364257812e+01 1.6785398252e-07 6.1708902790e-08 1.0614507973e-07
7.3425292969e+01 1.6631048921e-07 6.1418112648e-08 1.0489237657e-07
7.3486328125e+01 1.6244031939e-07 5.9831834955e-08 1.0260848443e-07
7.3547363281e+01 1.5894554282e-07 5.8196004602e-08 1.0074953822e-07
7.3608398438e+01 1.5380956391e-07 5.6036801772e-08 9.7772762142e-08
7.3669433594e+01 1.4996006769e-07 5.4665221316e-08 9.5294846373e-08
7.3730468750e+01 1.4816309778e-07 5.4141743969e-08 9.4021353810e-08
7.3791503906e+01 1.4667947845e-07 5.3306414779e-08 9.3373063669e-08
7.3852539062e+01 1.4488688931e-07 5.2043222079e-08 9.2843667234e-08
7.3913574219e+01 1.4401904247e-07 5.1860288568e-08 9.2158753906e-08
7.3974609375e+01 1.4272189264e-07 5.0885541701e-08 9.1836350938e-08
7.4035644531e+01 1.3834537748e-07 4.9280988803e-08 8.9064388680e-08
7.4096679688e+01 1.3644886967e-07 4.8287587643e-08 8.8161282023e-08
7.4157714844e+01 1.3267809329e-07 4.6959800685e-08 8.5718292609e-08
7.4218750000e+01 1.2863793302e-07 4.5405263938e-08 8.3232669081e-08
7.4279785156e+01 1.2863826813e-07 4.5221267671e-08 8.3417000458e-08
7.4340820312e+01 1.2530814573e-07 4.3472613385e-08 8.1835532350e-08
7.4401855469e+01 1.2022345944e-07 4.1516820791e-08 7.8706638650e-08
7.4462890625e+01 1.1542818389e-07 4.0293718350e-08 7.5134465541e-08
7.4523925781e+01 1.0916126544e-07 3.8492923787e-08 7.0668341655e-08
7.4584960938e+01 1.0637140321e-07 3.7532040881e-08 6.8839362325e-08
7.4645996094e+01 1.0397634138e-07 3.6541174527e-08 6.7435166855e-08
7.4707031250e+01 1.0165431202e-07 3.5702739845e-08 6.5951572180e-08
7.4768066406e+01 9.8109692156e-08 3.4161023652e-08 6.3948668504e-08
7.4829101562e+01 9.4708013987e-08 3.2916023030e-08 6.1791990958e-08
7.4890136719e+01 9.3085483819e-08 3.2612381830e-08 6.0473101989e-08
7.4951171875e+01 8.9996088284e-08 3.1513897873e-08 5.8482190411e-08
7.5012207031e+01 8.8430319056e-08 3.1164301626e-08 5.7266017430e-08
7.5073242188e+01 8.5295064508e-08 3.0189831867e-08 5.5105232641e-08
7.5134277344e+01 8.3200904830e-08 2.9027313414e-08 5.4173591416e-08
7.5195312500e+01 8.1361430642e-08 2.8255519060e-08 5.3105911582e-08
7.5256347656e+01 7.9898036166e-08 2.7412560723e-08 5.2485475443e-08
7.5317382812e+01 7.8974319980e-08 2.7014558915e-08 5.1959761065e-08
7.5378417969e+01 7.6159849253e-08 2.6415544694e-08 4.9744304559e-08
7.5439453125e+01 7.4076216215e-08 2.5890442521e-08 4.8185773694e-08
7.5500488281e+01 7.2902351184e-08 2.5570961152e-08 4.7331390031e-08
7.5561523438e+01 7.2125690662e-08 2.5040474513e-08 4.7085216149e-08
7.5622558594e+01 7.0548317641e-08 2.4329246728e-08 4.6219070913e-08
7.5683593750e+01 6.8548581665e-08 2.3875675685e-08 4.4672905980e-08
7.5744628906e+01 6.7786532811e-08 2.3838617946e-08 4.3947914865e-08
7.5805664062e+01 6.6842044000e-08 2.3527735163e-08 4.3314308837e-08
7.5866699219e+01 6.4319389664e-08 2.2516499222e-08 4.1802890442e-08
7.5927734375e+01 6.3355346210e-08 2.2087411748e-08 4.1267934461e-08
7.5988769531e+01 6.2940088325e-08 2.2170010074e-08 4.0770078251e-08
7.6049804688e+01 6.0821803914e-08 2.1679537121e-08 3.9142266793e-08
7.6110839844e+01 5.9721574451e-08 2.1395716549e-08 3.8325857903e-08
7.6171875000e+01 5.8929064480e-08 2.1067930461e-08 3.7861134019e-08
7.6232910156e+01 5.7444720437e-08 2.0428414560e-08 3.7016305877e-08
7.6293945312e+01 5.5228000262e-08 1.9648130314e-08 3.5579869948e-08
7.6354980469e+01 5.3695004502e-08 1.9187704966e-08 3.4507299535e-08
7.6416015625e+01 5.3120570644e-08 1.9103431141e-08 3.4017139502e-08
7.6477050781e+01 5.1371720515e-08 1.8626405083e-08 3.2745315432e-08
7.6538085938e+01 5.0039674920e-08 1.8093891913e-08 3.1945783007e-08
7.6599121094e+01 4.9017986090e-08 1.7738346767e-08 3.1279639324e-08
7.6660156250e+01 4.7121046189e-08 1.7048464720e-08 3.0072581470e-08
7.6721191406e+01 4.5743873396e-08 1.6335150128e-08 2.9408723268e-08
7.6782226562e+01 4.4712817139e-08 1.6023414497e-08 2.8689402641e-08
7.6843261719e+01 4.3137081037e-08 1.5536969492e-08 2.7600111545e-08
7.6904296875e+01 4.1982230170e-08 1.5142072198e-08 2.6840157971e-08
7.6965332031e+01 4.1601480827e-08 1.4933623601e-08 2.6667857225e-08
7.7026367188e+01 4.0834095560e-08 1.4642369589e-08 2.6191725971e-08
7.7087402344e+01 3.9352740023e-08 1.3939189481e-08 2.5413550542e-08
7.7148437500e+01 3.7636512200e-08 1.3237811553e-08 2.4398700647e-08
7.7209472656e+01 3.6984557697e-08 1.3094563020e-08 2.3889994677e-08
7.7270507812e+01 3.6056742398e-08 1.2758307859e-08 2.3298434539e-08
7.7331542969e+01 3.4791272173e-08 1.2226399589e-08 2.2564872583e-08
7.7392578125e+01 3.4315946982e-08 1.1889432827e-08 2.2426514155e-08
7.7453613281e+01 3.3370094019e-08 1.1571333743e-08 2.1798760276e-08
7.7514648438e+01 3.2208285207e-08 1.1316446550e-08 2.0891838657e-08
7.7575683594e+01 3.1426281640e-08 1.0911357160e-08 2.0514924480e-08
7.7636718750e+01 3.0769497612e-08 1.0535995141e-08 2.0233502470e-08
7.7697753906e+01 3.0473348208e-08 1.0361647934e-08 2.0111700273e-08
7.7758789062e+01 3.0357901916e-08 1.0466891080e-08 1.9891010836e-08
7.7819824219e+01 3.0262516515e-08 1.0386039090e-08 1.9876477424e-08
7.7880859375e+01 2.9117213010e-08 1.0010961117e-08 1.9106251893e-08
7.7941894531e+01 2.8906544654e-08 9.9500288929e-09 1.8956515761e-08
7.8002929688e+01 2.9307415938e-08 9.8815015340e-09 1.9425914404e-08
7.8063964844e+01 2.9088501908e-08 9.8880125911e-09 1.9200489317e-08
7.8125000000e+01 2.9007799703e-08 9.9182866607e-09 1.9089513043e-08
7.8186035156e+01 2.8355638879e-08 9.7803509813e-09 1.8575287898e-08
7.8247070312e+01 2.8402577364e-08 9.7950175303e-09 1.8607559834e-08
7.8308105469e+01 2.8912133024e-08 1.0184812364e-08 1.8727320659e-08
7.8369140625e+01 2.9152092603e-08 1.0207893327e-08 1.8944199276e-08
7.8430175781e+01 2.8415838649e-08 1.0028539271e-08 1.8387299378e-08
7.8491210938e+01 2.8439632557e-08 9.8572366721e-09 1.8582395885e-08
7.8552246094e+01 2.9093258649e-08 9.9932580242e-09 1.9100000624e-08
7.8613281250e+01 2.8781566524e-08 9.8589718867e-09 1.8922594637e-08
7.8674316406e+01 2.8797381516e-08 9.9601862189e-09 1.8837195297e-08
7.8735351562e+01 2.8349016423e-08 9.5682992463e-09 1.8780717177e-08
7.8796386719e+01 2.7041347763e-08 9.1818618930e-09 1.7859485870e-08
7.8857421875e+01 2.5657608081e-08 8.8753272534e-09 1.6782280828e-08
7.8918457031e+01 2.5260852354e-08 8.8393535083e-09 1.6421498846e-08
7.8979492188e+01 2.3985940830e-08 8.4132863042e-09 1.5572654526e-08
7.9040527344e+01 2.2945596119e-08 7.8652986585e-09 1.5080297460e-08
7.9101562500e+01 2.1991384968e-08 7.5666688866e-09 1.4424716081e-08
7.9162597656e+01 2.1839799890e-08 7.3835569333e-09 1.4456242957e-08
7.9223632812e+01 2.1360012625e-08 7.1961333595e-09 1.4163879266e-08
7.9284667969e+01 2.0807801333e-08 7.0011014760e-09 1.3806699857e-08
7.9345703125e+01 2.0499005438e-08 6.8977897576e-09 1.3601215680e-08
7.9406738281e+01 2.0717637435e-08 6.7531042782e-09 1.3964533157e-08
7.9467773438e+01 2.0460315454e-08 6.7325762407e-09 1.3727739214e-08
7.9528808594e+01 2.0683675152e-08 6.8088938817e-09 1.3874781270e-08
7.9589843750e+01 2.0459949047e-08 6.6622242181e-09 1.3797724829e-08
7.9650878906e+01 1.9945029329e-08 6.4831060567e-09 1.3461923273e-08
7.9711914062e+01 2.0204416025e-08 6.4387342977e-09 1.3765681727e-08
7.9772949219e+01 1.9732446446e-08 6.2975170849e-09 1.3434929361e-08
7.9833984375e+01 1.9037677742e-08 6.1689408711e-09 1.2868736871e-08
7.9895019531e+01 1.8858460470e-08 6.0096720118e-09 1.2848788458e-08
7.9956054688e+01 1.8648475762e-08 5.9613516326e-09 1.2687124129e-08
8.0017089844e+01 1.8485294103e-08 5.9734370360e-09 1.2511857067e-08
8.0078125000e+01 1.8949266892e-08 6.1407169206e-09 1.2808549972e-08
8.0139160156e+01 1.8865425071e-08 6.0581620230e-09 1.2807263048e-08
8.0200195312e+01 1.7921491212e-08 5.7537142763e-09 1.2167776936e-08
8.0261230469e+01 1.7199127411e-08 5.5997110698e-09 1.1599416341e-08
8.0322265625e+01 1.7193271926e-08 5.6526867339e-09 1.1540585192e-08
8.0383300781e+01 1.6935267089e-08 5.5648596183e-09 1.1370407471e-08
8.0444335938e+01 1.6429203910e-08 5.3825535591e-09 1.1046650351e-08
8.0505371094e+01 1.6372525583e-08 5.4407544292e-09 1.0931771153e-08
8.0566406250e+01 1.6164305502e-08 5.3766799232e-09 1.0787625579e-08
8.0627441406e+01 1.5647292306e-08 5.3198027593e-09 1.0327489546e-08
8.0688476562e+01 1.5548060826e-08 5.2647899543e-09 1.0283270871e-08
8.0749511719e+01 1.5500642556e-08 5.2188995901e-09 1.0281742966e-08
8.0810546875e+01 1.4887526167e-08 5.0935219109e-09 9.7940042557e-09
8.0871582031e+01 1.4673001115e-08 5.0138108238e-09 9.6591902912e-09
8.0932617188e+01 1.4756235890e-08 4.9743218899e-09 9.7819139997e-09
8.0993652344e+01 1.4679395076e-08 4.8908772344e-09 9.7885178420e-09
8.1054687500e+01 1.5052997225e-08 5.0298172801e-09 1.0023179945e-08
8.1115722656e+01 1.4734111271e-08 4.8613308819e-09 9.8727803887e-09
8.1176757812e+01 1.4503287231e-08 4.8184736510e-09 9.6848135805e-09
8.1237792969e+01 1.4194527019e-08 4.7950865129e-09 9.3994405064e-09
8.1298828125e+01 1.4115452914e-08 4.7313566473e-09 9.3840962670e-09
8.1359863281e+01 1.3933833690e-08 4.7240609688e-09 9.2097727212e-09
8.1420898438e+01 1.3681136374e-08 4.6739792502e-09 9.0071571242e-09
8.1481933594e+01 1.3457482730e-08 4.6085497122e-09 8.8489330176e-09
8.1542968750e+01 1.3487820210e-08 4.5102612281e-09 8.9775589820e-09
8.1604003906e+01 1.2890329394e-08 4.3185796145e-09 8.5717497794e-09
8.1665039062e+01 1.3001090982e-08 4.4704420843e-09 8.5306488974e-09
8.1726074219e+01 1.2895287001e-08 4.5229622915e-09 8.3723247095e-09
8.1787109375e+01 1.2690576525e-08 4.5133688183e-09 8.1772077065e-09
8.1848144531e+01 1.2599574994e-08 4.3779476909e-09 8.2216273031e-09
8.1909179688e+01 1.2502167281e-08 4.3680777493e-09 8.1340895320e-09
8.1970214844e+01 1.2746895805e-08 4.4174953755e-09 8.3294004293e-09
8.2031250000e+01 1.2256956728e-08 4.3058074102e-09 7.9511493175e-09
8.2092285156e+01 1.1820438400e-08 4.2077803346e-09 7.6126580658e-09
8.2153320312e+01 1.2011579858e-08 4.2794105605e-09 7.7321692974e-09
8.2214355469e+01 1.1929473560e-08 4.3920804723e-09 7.5373930881e-09
8.2275390625e+01 1.1880226445e-08 4.4098508406e-09 7.4703756045e-09
8.2336425781e+01 1.2109864027e-08 4.4469617850e-09 7.6629022424e-09
8.2397460938e+01 1.1870914053e-08 4.3601080130e-09 7.5108060400e-09
8.2458496094e+01 1.1867814363e-08 4.4381695309e-09 7.4296448317e-09
8.2519531250e+01 1.1649224624e-08 4.3946957601e-09 7.2545288637e-09
8.2580566406e+01 1.1407154656e-08 4.3202606964e-09 7.0868939601e-09
8.2641601562e+01 1.1375933104e-08 4.4082606418e-09 6.9676724619e-09
8.2702636719e+01 1.1284158366e-08 4.4429304415e-09 6.8412279240e-09
8.2763671875e+01 1.0918171678e-08 4.2877116982e-09 6.6304599798e-09
8.2824707031e+01 1.0934367318e-08 4.3019763334e-09 6.6323909843e-09
8.2885742188e+01 1.1108506989e-08 4.3743145340e-09 6.7341924547e-09
8.2946777344e+01 1.1144683018e-08 4.4005824644e-09 6.7441005538e-09
8.3007812500e+01 1.0828678425e-08 4.2931629806e-09 6.5355154443e-09
8.3068847656e+01 1.0404009424e-08 4.1753225906e-09 6.2286868338e-09
8.3129882812e+01 1.0050106394e-08 4.0305762248e-09 6.0195301696e-09
8.3190917969e+01 9.9205709974e-09 3.9292264535e-09 5.9913445439e-09
8.3251953125e+01 9.7786120978e-09 3.8444104149e-09 5.9342016828e-09
8.3312988281e+01 9.5155641319e-09 3.7391775870e-09 5.7763865449e-09
8.3374023438e+01 8.9577361531e-09 3.5366562837e-09 5.4210798694e-09
8.3435058594e+01 8.3739854026e-09 3.2584263648e-09 5.1155590378e-09
8.3496093750e+01 8.2548242080e-09 3.1331463107e-09 5.1216778973e-09
8.3557128906e+01 8.0595889248e-09 3.0494094264e-09 5.0101794984e-09
8.3618164062e+01 7.9303538799e-09 2.9720287581e-09 4.9583251219e-09
8.3679199219e+01 7.7961835146e-09 2.9111229228e-09 4.8850605918e-09
8.3740234375e+01 7.6606730070e-09 2.8404066992e-09 4.8202663078e-09
8.3801269531e+01 7.4818744202e-09 2.7780402378e-09 4.7038341824e-09
8.3862304688e+01 7.0098235186e-09 2.6348580151e-09 4.3749655034e-09
8.3923339844e+01 6.8881634924e-09 2.5659598205e-09 4.3222036720e-09
8.3984375000e+01 6.8055513040e-09 2.5508813825e-09 4.2546699215e-09
8.4045410156e+01 6.6660224149e-09 2.5097383393e-09 4.1562840756e-09
8.4106445312e+01 6.5999407086e-09 2.4305543126e-09 4.1693863960e-09
8.4167480469e+01 6.5626895369e-09 2.4045732442e-09 4.1581162927e-09
8.4228515625e+01 6.4240677655e-09 2.3785603457e-09 4.0455074198e-09
8.4289550781e+01 6.3429793926e-09 2.3615404505e-09 3.9814389422e-09
8.4350585938e+01 6.3679565444e-09 2.3382482087e-09 4.0297083357e-09
8.4411621094e+01 6.1361845947e-09 2.2305933586e-09 3.9055912362e-09
8.4472656250e+01 6.0063807836e-09 2.1954670467e-09 3.8109137369e-09
8.4533691406e+01 5.9811684115e-09 2.2300533762e-09 3.7511150353e-09
8.4594726562e+01 6.0360975353e-09 2.2563574776e-09 3.7797400577e-09
8.4655761719e+01 6.1803839737e-09 2.3290354949e-09 3.8513484789e-09
8.4716796875e+01 6.1984135644e-09 2.3202743221e-09 3.8781392423e-09
8.4777832031e+01 6.1164218943e-09 2.2965887388e-09 3.8198331555e-09
8.4838867188e+01 6.0614271021e-09 2.2757993908e-09 3.7856277113e-09
8.4899902344e+01 6.0565441387e-09 2.2729574820e-09 3.7835866568e-09
8.4960937500e+01 6.4458375917e-09 2.4076769206e-09 4.0381606711e-09
8.5021972656e+01 6.9815807774e-09 2.5935415979e-09 4.3880391795e-09
8.5083007812e+01 6.8727892624e-09 2.5413050469e-09 4.3314842155e-09
8.5144042969e+01 6.8568332370e-09 2.5244944533e-09 4.3323387838e-09
8.5205078125e+01 6.4148746041e-09 2.3571607262e-09 4.0577138778e-09
8.5266113281e+01 6.1510039240e-09 2.2148045963e-09 3.9361993277e-09
8.5327148438e+01 6.3934331737e-09 2.2824967565e-09 4.1109364171e-09
8.5388183594e+01 6.2929648415e-09 2.2365658026e-09 4.0563990389e-09
8.5449218750e+01 6.2977663855e-09 2.2168318024e-09 4.0809345831e-09
8.5510253906e+01 6.0920866274e-09 2.1473242452e-09 3.9447623822e-09
8.5571289062e+01 5.8786987390e-09 2.0777377536e-09 3.8009609854e-09
8.5632324219e+01 5.6270435013e-09 1.9841085433e-09 3.6429349580e-09
8.5693359375e+01 5.3195694961e-09 1.8628204232e-09 3.4567490729e-09
8.5754394531e+01 5.2044628314e-09 1.8328227049e-09 3.3716401265e-09
8.5815429688e+01 5.2041906752e-09 1.8279954345e-09 3.3761952407e-09
8.5876464844e+01 5.1017271640e-09 1.7730521494e-09 3.3286750146e-09
8.5937500000e+01 4.8662227424e-09 1.6605131724e-09 3.2057095701e-09
8.5998535156e+01 4.5361758231e-09 1.5584190736e-09 2.9777567495e-09
8.6059570312e+01 4.5433119186e-09 1.5688338248e-09 2.9744780938e-09
8.6120605469e+01 4.5285771061e-09 1.5850574026e-09 2.9435197036e-09
8.6181640625e+01 4.3980718397e-09 1.5424205943e-09 2.8556512454e-09
8.6242675781e+01 4.2267426899e-09 1.4716417929e-09 2.7551008971e-09
8.6303710938e+01 3.9888183199e-09 1.4080282211e-09 2.5807900988e-09
8.6364746094e+01 3.8721089281e-09 1.3578914418e-09 2.5142174863e-09
8.6425781250e+01 3.7936833172e-09 1.3314283910e-09 2.4622549262e-09
8.6486816406e+01 3.7373061330e-09 1.3097495797e-09 2.4275565533e-09
8.6547851562e+01 3.7554356949e-09 1.3124756492e-09 2.4429600458e-09
8.6608886719e+01 3.6782671095e-09 1.2936848803e-09 2.3845822293e-09
8.6669921875e+01 3.6317662080e-09 1.2647804359e-09 2.3669857721e-09
8.6730957031e+01 3.5089461089e-09 1.2354087804e-09 2.2735373285e-09
8.6791992188e+01 3.3750921044e-09 1.2014762040e-09 2.1736159005e-09
8.6853027344e+01 3.2907803595e-09 1.1672597357e-09 2.1235206238e-09
8.6914062500e+01 3.1589410520e-09 1.1205568981e-09 2.0383841539e-09
8.6975097656e+01 3.1357651492e-09 1.1120886251e-09 2.0236765241e-09
8.7036132812e+01 3.1261782507e-09 1.1173699335e-09 2.0088083172e-09
8.7097167969e+01 3.0514520849e-09 1.0886136295e-09 1.9628384554e-09
8.7158203125e+01 3.0460234440e-09 1.0886579377e-09 1.9573655063e-09
8.7219238281e+01 2.9695938178e-09 1.0676484392e-09 1.9019453786e-09
8.7280273438e+01 2.9368677406e-09 1.0628212797e-09 1.8740464609e-09
8.7341308594e+01 2.9471407493e-09 1.0663278484e-09 1.8808129009e-09
8.7402343750e+01 2.9386543976e-09 1.0685136025e-09 1.8701407951e-09
